"연령별","무기질비료_질소질_지출액1","무기질비료_인산질_지출액1","무기질비료_가리질_지출액1","무기질비료_복합_지출액1","무기질비료_토양개량제_지출액1","무기질비료_기타_지출액1","유기질비료_퇴구비_지출액1","유기질비료_계분_지출액1","유기질비료_우분_지출액1","유기질비료_돈분_지출액1","유기질비료_기타_지출액1","지역별","규모별","조성비","경영수준별","경지면적_합계_계","경지면적_합계_논","경지면적_합계_밭","경지면적_합계_임지","경지면적_합계_기타","경지면적_자작지_계","경지면적_자작지_논","경지면적_자작지_밭","경지면적_자작지_임지","경지면적_자작지_기타","경지면적_차용지_계","경지면적_차용지_논","경지면적_차용지_밭","경지면적_차용지_임지","경지면적_차용지_기타","재배면적_합계_계","재배면적_합계_논","재배면적_합계_밭","재배면적_합계_임지","재배면적_합계_기타","재배면적_자작지_계","재배면적_자작지_논","재배면적_자작지_밭","재배면적_자작지_임지","재배면적_자작지_기타","재배면적_차용지_계","재배면적_차용지_논","재배면적_차용지_밭","재배면적_차용지_임지","재배면적_차용지_기타","수령","전/겸업별","재배본수_ha당","비료비_ha당","무기질비료_ha당","유기질비료_ha당","무기질비료_질소질_지출액2","무기질비료_인산질_지출액2","무기질비료_가리질_지출액2","무기질비료_복합_지출액2","무기질비료_토양개량제_지출액2","무기질비료_기타_지출액2","유기질비료_퇴구비_지출액2","유기질비료_계분_지출액2","유기질비료_우분_지출액2","유기질비료_돈분_지출액2","유기질비료_기타_지출액2","농약비_ha당","수도광열비_ha당","제재료비_ha당","소농구비_ha당","수선비_ha당","임차료_ha당","위탁영농비_ha당","기타비용_ha당","기계_감가상각비_ha당","시설물_감가상각비_ha당","감가상각비_ha당","자동차비_ha당","자가토지용역비_ha당","임차토지용역비_ha당","토지용역비_ha당","자가노동비_ha당","고용노동비_ha당","급식물비_ha당","노동비_ha당","경영비","고정자본용역비_ha당","유동자본용역비_ha당","자본용역비_ha당","내급비","소득","직접생산비","간접생산비","생산비 합계_ha당","순수익","총 평가액_ha당","특대 수량_ha당","대 수량_ha당","중 수량_ha당","소 수량_ha당","특대 평가액_ha당","대 평가액_ha당","중 평가액_ha당","소 평가액_ha당","부산물 생산량_ha당","무기질_질소질_수량_ha당","무기질_인산질_수량_ha당","무기질_가리질_수량_ha당","무기질_복합_수량_ha당","무기질_토양개량제_수량_ha당","무기질_기타_수량_ha당","무기질_합계_수량_ha당","유기질_퇴구비_수량_ha당","유기질_계분_수량_ha당","유기질_우분_수량_ha당","유기질_돈분_수량_ha당","유기질_기타_수량_ha당","유기질_합계_수량_ha당","총 노동시간_보통자가_남_ha당","총 노동시간_보통자가_여_ha당","총 노동시간_보통고용_남_ha당","총 노동시간_보통고용_여_ha당","총 노동시간_특수자가_ha당","총 노동시간_특수고용_ha당","총 노동시간_합계_ha당","간벌_시간_ha당","경운_시간_ha당","관수(살수)_시간_ha당","두둑_시간_ha당","멀칭_시간_ha당","배수로 정비 및 관리_시간_ha당","병해충방제_시간_ha당","보식작업_시간_ha당","선별_시간_ha당","수확 및 운반_시간_ha당","시비_시간_ha당","식재(조림)_시간_ha당","열매솎기(적과)_시간_ha당","인공교배 또는 수정_시간_ha당","재배지 정리_시간_ha당","전정_시간_ha당","접목 및 관리_시간_ha당","정지_시간_ha당","제초_시간_ha당","차광막 설치_시간_ha당","채종_시간_ha당","꽃눈솎기(적뢰)_시간_ha당","출하_시간_ha당","일반관리_시간_ha당","파종_시간_ha당","표고목 눕히기_시간_ha당","표고목 뒤집기_시간_ha당","표고목 벌채_시간_ha당","표고목 세우기_시간_ha당","표고목 폐기_시간_ha당","버섯발생작업_시간_ha당","재배장 소독_시간_ha당","종균접종_시간_ha당","천공작업_시간_ha당","표고세척_시간_ha당","기타_시간_ha당","가중치"
2,0,0,0,0,0,0,0,0,0,0,0,38,2,275283,5,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,2.5,0,0,2.5,0,2.5,0,0,2.5,0,0,0,0,0,0,22,2,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33600,0,0,9200,0,0,0,94740,0,94740,0,133000,0,133000,1595084.8,0,0,1595084.8,412823,8309.3441262,17757.37374192,26066.71786812,1754151.51786812,3546297,2007907.8,159066.71786812,2166974.51786812,1792145.48213188,3959120,114.4,1148,832,0,320320,2640400,998400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.6,60.8,0,0,17.6,0,108,0,0,0,0,0,0,0,0.8,0,89.6,0,0,0,0,0,0,0,0,17.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4117647058824
2,0,0,0,0,0,0,0,0,0,0,0,38,2,275283,6,2.31,0,0,2.31,0,2.31,0,0,2.31,0,0,0,0,0,0,2.31,0,0,2.31,0,2.31,0,0,2.31,0,0,0,0,0,0,24.3333333333333,2,290.04329004329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3246.75324675325,0,0,0,0,0,0,69584.4155844156,0,69584.4155844156,125844.155844156,184242.424242424,0,184242.424242424,575061.471861472,0,0,575061.471861472,473958.324675325,17447.4138407532,6269.81536874459,23717.2292094978,783021.125313394,116258.125541126,1049019.7965368,207959.653451922,1256979.44998872,-666762.999772268,590216.45021645,0,58.8744588744589,115.584415584416,162.337662337662,0,206060.606060606,254285.714285714,129870.12987013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8225108225108,31.1688311688312,0,0,1.73160173160173,0,43.7229437229437,3.46320346320346,0,0,0,0,0,0,0,0,27.7056277056277,0,0,0,0,0,12.1212121212121,0,0,0,0,0,0,0,0.432900432900433,0,0,0,0,0,0,0,0,0,0,0,0,17.4117647058824
2,0,0,0,0,0,0,0,0,0,0,1020000,36,3,266157,6,3.38,0,0.71,2.67,0,3.38,0,0.71,2.67,0,0,0,0,0,0,3.29,0,0.65,2.64,0,3.29,0,0.65,2.64,0,0,0,0,0,0,28.8,2,513.06990881459,310030.395136778,0,310030.395136778,0,0,0,0,0,0,0,0,0,0,310030.395136778,0,35258.358662614,486.322188449848,0,21884.4984802432,0,0,2462.00607902736,96268.9969604863,0,96268.9969604863,24620.0607902736,100942.249240122,0,100942.249240122,1153954.7112462,0,0,1153954.7112462,757167.638297872,5174.22277334726,16523.501728921,21697.7245022682,1276594.68498859,-36886.7872340425,1911122.34954407,122639.97374239,2033762.32328646,-1313481.47222263,720280.85106383,0,340.425531914894,0,0.60790273556231,0,719635.258358663,0,645.592705167173,0,0,0,0,0,0,0,0,0,0,0,0,729.483282674772,729.483282674772,28.5714285714286,0,0,0,31.6109422492401,0,60.1823708206687,0,0,0,0,0,0,0,0,1.21580547112462,21.2765957446809,3.64741641337386,0,0,0,0,0,2.43161094224924,0,31.6109422492401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9166666666667
2,0,0,0,0,0,0,0,0,0,0,1050000,34,3,280823,6,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,27,2,350,350000,0,350000,0,0,0,0,0,0,0,0,0,0,350000,26000,30666.6666666667,0,0,0,0,0,0,195250,0,195250,0,300000,0,300000,2460979.66666667,0,0,2460979.66666667,882739.666666667,25227.16434375,31090.0178697833,56317.1822135333,2817296.8488802,2450593.66666667,3343719.33333333,356317.182213533,3700036.51554687,-366703.182213533,3333333.33333333,0,1333.33333333333,0,0,0,3333333.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666.666666666667,666.666666666667,74.3333333333333,2.66666666666667,0,0,56.3333333333333,0,133.333333333333,8.33333333333333,0,0,0,0,0,3.33333333333333,0,5.33333333333333,40,6.66666666666667,0,0,0,6.66666666666667,13.3333333333333,0,0,49.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6896551724138
2,0,0,0,0,0,0,0,0,0,0,425000,99,4,255762,6,8.1,0,0,8.1,0,0,0,0,0,0,8.1,0,0,8.1,0,5.1,0,0,5.1,0,0,0,0,0,0,5.1,0,0,5.1,0,11.875,2,318.235294117647,83333.3333333333,0,83333.3333333333,0,0,0,0,0,0,0,0,0,0,83333.3333333333,31372.5490196078,19698.0392156863,74509.8039215686,17647.0588235294,0,0,0,0,109529.411764706,35770.3081232493,145299.719887955,0,0,480392.156862745,480392.156862745,1203993.33333333,0,0,1203993.33333333,1108014.66106443,25784.0614877591,15509.5670495882,41293.6285373473,1245286.96187068,2563485.33893557,1831615.83753501,521685.785400092,2353301.62293511,1318198.37706489,3671500,327.058823529412,717.254901960784,97.843137254902,12.5490196078431,1265717.64705882,2166109.80392157,222103.921568627,17568.6274509804,0,0,0,0,0,0,0,0,0,0,0,0,196.078431372549,196.078431372549,41.1764705882353,35.6862745098039,0,0,5.29411764705882,0,82.156862745098,0,0,0,0,0,0,0,0.784313725490196,9.80392156862745,54.5098039215686,3.52941176470588,0,0,0,3.13725490196078,3.13725490196078,3.52941176470588,0,2.54901960784314,0,0,0,1.17647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3
2,0,0,0,0,0,0,0,0,0,0,515000,34,2,280823,6,2,0,0,2,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,2,0,0,2,0,0,0,0,0,0,21.5,2,300,257500,0,257500,0,0,0,0,0,0,0,0,0,0,257500,10000,17250,0,0,750,600000,0,14000,408375,0,408375,135000,300000,0,300000,3122340.5,400000,15000,3537340.5,2125401.41283019,79749.144590625,48102.671806825,127851.81639745,3563488.90356726,-500401.412830191,5261038.5,427851.81639745,5688890.31639745,-4063890.31639745,1625000,0,650,0,0,0,1625000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,500,91.5,0,0,0,75.5,16,183,17.5,0,0,0,0,0,0,1.5,4,44,10,0,0,0,26,30,0,0,48,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,27
2,0,0,0,0,0,0,0,0,0,0,5600000,99,4,255762,6,9,0,0,9,0,0,0,0,0,0,9,0,0,9,0,9,0,0,9,0,0,0,0,0,0,9,0,0,9,0,31,2,266.666666666667,622222.222222222,0,622222.222222222,0,0,0,0,0,0,0,0,0,0,622222.222222222,49555.5555555556,31888.8888888889,0,0,0,0,28888.8888888889,0,34444.4444444445,18412.6984126984,52857.1428571429,18518.5185185185,0,166666.666666667,166666.666666667,850656.888888889,839444.444444444,43222.2222222222,1733323.55555556,2087272.06705028,22090.2060543651,26734.1982649778,48824.4043193429,921235.776422504,2581524.59961639,2793016.77248677,215491.070986009,3008507.84347278,1660288.82319388,4668796.66666667,400,900,560,140,1408606.66666667,2273983.33333333,867706.666666667,118500,0,0,0,0,0,0,0,0,0,0,0,0,1555.55555555556,1555.55555555556,26.6666666666667,27.5555555555556,12.1111111111111,41.7777777777778,4.44444444444444,0,112.555555555556,0,0,0,0,0,0,0,0,0,90.6666666666667,13.3333333333333,0,0,0,0,0,0,0,8.55555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3
2,0,0,0,0,0,0,700000,150000,0,0,0,34,4,280823,5,6,0,0,6,0,0,0,0,0,0,6,0,0,6,0,6,0,0,6,0,0,0,0,0,0,6,0,0,6,0,29.3333333333333,2,383.333333333333,141666.666666667,0,141666.666666667,0,0,0,0,0,0,116666.666666667,25000,0,0,0,79833.3333333333,16000,676166.666666667,0,6916.66666666667,0,0,122196.666666667,58758.3333333333,11526.3157894737,70284.649122807,67500,0,133333.333333333,133333.333333333,1473603.66666667,150000,38333.3333333333,1661937,1748262.48714602,18211.2088057829,29323.59506305,47534.8038688329,1555930.29917896,4085070.84618732,3123324.64912281,180868.137202166,3304192.78632497,2529140.54700836,5833333.33333333,0,2333.33333333333,0,0,0,5833333.33333333,0,0,0,0,0,0,0,0,0,0,666.666666666667,166.666666666667,0,0,0,833.333333333333,55,12.3333333333333,12,0,20.5,0,99.8333333333333,0,0,0,0,0,0,2,2,5.33333333333333,33,6,0,0,0,4.66666666666667,20.1666666666667,6.66666666666667,0,15.3333333333333,0,0,0,0,4.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,10.2068965517241
2,0,0,0,0,0,309000,0,0,0,0,0,34,3,280823,6,4.05,0,0,4.05,0,0,0,0,0,0,4.05,0,0,4.05,0,3.05,0,0,3.05,0,0,0,0,0,0,3.05,0,0,3.05,0,20.6,2,459.016393442623,101311.475409836,101311.475409836,0,0,0,0,0,0,101311.475409836,0,0,0,0,0,49180.3278688525,9836.06557377049,0,0,3278.68852459016,0,0,104554.098360656,41311.4754098361,7549.61173425367,48861.0871440897,165836.06557377,0,431147.540983607,431147.540983607,1438650.81967213,0,0,1438650.81967213,1194828.34943917,23702.2135414582,18504.652632377,42206.8661738352,1480857.68584597,-152205.3986195,2202331.6281277,473354.407157442,2675686.03528514,-1633063.08446547,1042622.95081967,163.934426229508,98.3606557377049,32.7868852459016,32.7868852459016,672131.147540984,295081.967213115,49180.3278688525,26229.5081967213,0,0,0,0,0,0,196.72131147541,196.72131147541,0,0,0,0,0,0,60.327868852459,0,0,0,21.9672131147541,0,82.2950819672131,6.55737704918033,0,0,0,0,0,3.27868852459016,5.57377049180328,1.63934426229508,28.8524590163934,4.91803278688525,0,0,0,0,11.4754098360656,3.27868852459016,0,14.4262295081967,0,0,0,0.655737704918033,1.63934426229508,0,0,0,0,0,0,0,0,0,0,0,0,15.6896551724138
2,0,0,0,0,0,330000,1916000,0,0,0,3000000,99,3,255762,6,5.13,0,0,5.13,0,5.13,0,0,5.13,0,0,0,0,0,0,4.93,0,0,4.93,0,4.93,0,0,4.93,0,0,0,0,0,0,14.6,2,252.535496957404,1064097.36308316,66937.1196754564,997160.243407708,0,0,0,0,0,66937.1196754564,388640.973630832,0,0,0,608519.269776876,0,96267.7484787018,0,0,26369.168356998,0,0,92596.3488843813,79448.275862069,70069.6975704982,149517.973432567,121196.754563895,180527.38336714,0,180527.38336714,3500272.21095335,69743.6105476673,0,3570015.82150101,1875550.96734737,65695.0595588877,52948.7669429412,118643.826501829,3799443.42082232,434256.334883863,5375823.17830072,299171.209868969,5674994.38816969,-3365187.08593845,2309807.30223124,161.05476673428,497.3630831643,188.032454361055,48.6815415821501,608559.837728195,1364304.25963489,295590.263691684,41352.9411764706,0,0,0,0,0,0,121.703853955375,121.703853955375,2352.94117647059,0,0,0,811.359026369168,3164.30020283976,99.1886409736308,58.6206896551724,2.43407707910751,2.43407707910751,55.9837728194726,0,218.661257606491,12.9817444219067,0,0,0,0,0,0,0,10.1419878296146,78.9046653144016,35.6997971602434,0,0,0,24.3407707910751,0,22.7180527383367,0,31.6430020283976,0,0,0,2.23123732251521,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6
2,0,0,0,1050000,0,0,0,0,0,0,2400000,34,4,280823,6,5,0,0,5,0,5,0,0,5,0,0,0,0,0,0,5,0,0,5,0,5,0,0,5,0,0,0,0,0,0,17,2,300,690000,210000,480000,0,0,0,210000,0,0,0,0,0,0,480000,74300,106000,4000,3000,4200,0,0,13700,56163.52,66457.8947368421,122621.414736842,82080,133000,0,133000,1966075.6,1217679.2,68000,3251754.8,2624411.32915002,58216.3456940431,44959.83250742,103176.178201463,2244244.06378828,-218811.329150025,4632479.21473684,236176.178201463,4868655.3929383,-2463055.3929383,2405600,32,408,480,100,121600,1224000,960000,100000,0,0,0,0,400,0,0,400,0,0,0,0,1200,1200,52.8,1.6,54.4,27.2,49.6,6.4,192,24,0,0,0,0,0,8,0,0,43.2,8,0,0,0,8,32,8,0,36.8,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,10.2068965517241
2,0,0,0,1050000,0,880000,0,0,0,0,0,34,4,280823,6,8.98,0,0,8.98,0,0,0,0,0,0,8.98,0,0,8.98,0,8.98,0,0,8.98,0,0,0,0,0,0,8.98,0,0,8.98,0,23.5833333333333,2,227.1714922049,214922.048997773,214922.048997773,0,0,0,0,116926.503340757,0,97995.5456570156,0,0,0,0,0,151447.661469933,67371.9376391982,0,5567.92873051225,890.86859688196,0,0,136804.008908686,19800.296956199,8718.20419645997,28518.5011526589,19487.7505567929,0,194877.505567929,194877.505567929,902644.097995546,222717.14922049,100222.71714922,1225583.96436526,1343263.1631373,9873.27951542305,19543.0327296882,29416.3122451112,1012448.32509344,1792594.2978872,2131417.67041769,224293.81781304,2355711.48823073,780145.972793766,3135857.4610245,400.890868596882,454.3429844098,111.358574610245,66.815144766147,1483296.21380846,1363028.9532294,222717.14922049,66815.144766147,0,0,0,0,222.71714922049,0,222.71714922049,445.43429844098,0,0,0,0,0,0,23.162583518931,16.0356347438753,0,22.271714922049,15.1447661469933,0,76.6146993318486,2.67260579064588,0,0,0,0,0,5.34521158129176,0,0,40.0890868596882,8.9086859688196,0,0,0,0,0,0,0,18.7082405345212,0,0,0,0,0.89086859688196,0,0,0,0,0,0,0,0,0,0,0,0,10.2068965517241
2,0,0,0,1575000,0,0,0,0,0,0,0,34,4,280823,6,6.5,0,0,6.5,0,6.5,0,0,6.5,0,0,0,0,0,0,6.5,0,0,6.5,0,6.5,0,0,6.5,0,0,0,0,0,0,22,2,392.307692307692,242307.692307692,242307.692307692,0,0,0,0,242307.692307692,0,0,0,0,0,0,0,34615.3846153846,64615.3846153846,0,6923.07692307692,1230.76923076923,0,18000,242846.153846154,108650.769230769,20704.4534412955,129355.222672065,72369.2307692308,112538.461538462,0,112538.461538462,513574.461538462,393846.153846154,58461.5384615385,965882.153846154,1512306.02626157,28785.7338275121,17091.0005647846,45876.7343922968,705077.238495102,566463.204507664,2058968.06882591,158415.195930758,2217383.26475667,-138614.033987439,2078769.23076923,36.9230769230769,230.769230769231,615.384615384615,61.5384615384615,140307.692307692,646153.846153846,1230769.23076923,61538.4615384615,0,0,0,0,461.538461538462,0,0,461.538461538462,0,0,0,0,0,0,23.2307692307692,0,0,19.6923076923077,6.15384615384615,7.38461538461539,56.4615384615385,6.15384615384615,0,0,0,0,0,0,0,0,36.6153846153846,3.69230769230769,0,0,0,0,0,0,0,9.84615384615385,0,0,0,0,0.153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,10.2068965517241
2,0,0,0,220000,0,0,0,0,0,0,0,34,1,280823,6,1.5,0,0,1.5,0,1.5,0,0,1.5,0,0,0,0,0,0,1.5,0,0,1.5,0,1.5,0,0,1.5,0,0,0,0,0,0,14,2,120,146666.666666667,146666.666666667,0,0,0,0,146666.666666667,0,0,0,0,0,0,0,22000,7466.66666666667,0,0,0,0,0,22000,494000,80000,574000,273600,443333.333333333,0,443333.333333333,1919930.66666667,874970.666666667,26000,2820901.33333333,2209666.54935082,151946.6788152,32731.3171938667,184677.996009067,2565802.44665825,550333.450649182,4147457.66666667,628011.3293424,4775468.99600907,-2015468.99600907,2760000,0,0,1226.66666666667,0,0,0,2760000,0,0,0,0,0,266.666666666667,0,0,266.666666666667,0,0,0,0,0,0,62,58.6666666666667,21.3333333333333,26.6666666666667,10.6666666666667,10.6666666666667,190,0,0,0,0,0,0,10.6666666666667,0,0,138.666666666667,10,0,0,0,0,20,0,0,10.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2142857142857
2,0,0,0,360000,0,0,0,0,0,0,0,38,1,275283,5,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,17.75,2,390,360000,360000,0,0,0,0,360000,0,0,0,0,0,0,0,0,100000,0,0,28000,0,0,0,165750,0,165750,333333.333333333,99752,0,99752,4691208,0,0,4691208,1262366.33333333,56706.8889366667,56151.1604132,112858.049349867,4903818.04934987,5271133.66666667,5953574.33333333,212610.049349867,6166184.3826832,367315.6173168,6533500,215,1830,1325,0,602000,4209000,1722500,0,0,0,0,0,600,0,0,600,0,0,0,0,0,0,208,32,0,0,44,0,284,8,0,0,0,0,0,0,0,48,160,16,0,0,0,0,16,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2222222222222
2,0,0,0,575000,0,0,0,0,0,0,0,34,3,280823,6,3.7,0,0.85,2.85,0,0,0,0,0,0,3.7,0,0.85,2.85,0,3.7,0,0.85,2.85,0,0,0,0,0,0,3.7,0,0.85,2.85,0,22,2,291.891891891892,155405.405405405,155405.405405405,0,0,0,0,155405.405405405,0,0,0,0,0,0,0,40972.972972973,161810.810810811,8108.10810810811,40540.5405405405,39729.7297297297,0,0,14729.7297297297,820934.684684685,54054.0540540541,874988.738738739,121621.621621622,0,247702.702702703,247702.702702703,3056126.21621622,2856045.40540541,159459.459459459,6071631.08108108,4919510.26716401,165553.182709511,70827.7229534459,236380.905662957,3374935.07994039,-2157348.10500185,7810361.73873874,484083.60836566,8294445.3471044,-5532283.18494224,2762162.16216216,189.189189189189,297.297297297297,243.243243243243,324.324324324324,845945.945945946,959459.459459459,567567.567567568,389189.189189189,0,0,0,0,270.27027027027,0,0,270.27027027027,0,0,0,0,0,0,80.8108108108108,43.2432432432432,71.3513513513514,49.7297297297297,55.6756756756757,51.8918918918919,352.702702702703,0,0,0,0,0,0,12.972972972973,0,0,145.675675675676,6.48648648648649,0,0,0,19.4594594594595,41.0810810810811,0,0,62.1621621621622,0,0,0,0,64.8648648648649,0,0,0,0,0,0,0,0,0,0,0,0,15.6896551724138
2,0,0,0,630000,0,0,0,0,0,0,0,34,4,280823,5,7.5,0,0,7.5,0,4.5,0,0,4.5,0,3,0,0,3,0,7.5,0,0,7.5,0,4.5,0,0,4.5,0,3,0,0,3,0,14.25,2,466.666666666667,84000,84000,0,0,0,0,84000,0,0,0,0,0,0,0,204000,21666.6666666667,5333.33333333333,6666.66666666667,1333.33333333333,0,32000,85982.6666666667,53900.6666666667,33684.2105263158,87584.8771929825,36480,443333.333333333,400000,843333.333333333,879535.466666667,991649.066666667,106533.333333333,1977717.86666667,2293977.79446646,39816.7892965316,26222.7046372133,66039.4939337449,1438983.44332693,6299888.8722002,2823588.41052632,909372.827267078,3732961.23779339,4860905.42887327,8593866.66666667,741.333333333333,1213.33333333333,192,0,3298933.33333333,4853333.33333333,441600,0,0,0,0,0,160,0,0,160,0,0,0,0,0,0,31.7333333333333,9.6,26.6666666666667,24.5333333333333,11.4666666666667,13.8666666666667,117.866666666667,0,0,0,0,0,0,6.4,2.66666666666667,0,64.8,2.13333333333333,0,0,0,12.2666666666667,9.6,3.2,0,10.4,0,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,10.2068965517241
2,0,0,0,880000,0,0,0,0,0,0,0,34,4,280823,5,19.5,0,0,19.5,0,12.3,0,0,12.3,0,7.2,0,0,7.2,0,19.5,0,0,19.5,0,12.3,0,0,12.3,0,7.2,0,0,7.2,0,17.6666666666667,2,409.230769230769,45128.2051282051,45128.2051282051,0,0,0,0,45128.2051282051,0,0,0,0,0,0,0,54256.4102564103,13282.0512820513,0,0,1076.92307692308,0,0,0,120794.52991453,15384.6153846154,136179.145299145,24846.1538461538,204615.384615385,148717.948717949,353333.333333333,604245.333333333,702564.102564103,129230.769230769,1436040.20512821,1476350.71078052,18535.2037883701,16802.2134796718,35337.4172680419,903952.133837947,4952090.3148605,1991632.09401709,388670.750601375,2380302.84461847,4048138.18102256,6428441.02564103,0,2061.53846153846,0,10.2564102564103,0,6419630.76923077,0,8810.25641025641,0,0,0,0,820.512820512821,0,0,820.512820512821,0,0,0,0,0,0,20.3076923076923,0,0,41.025641025641,13.025641025641,4.1025641025641,78.4615384615385,4.1025641025641,0,0,0,0,0,2.87179487179487,0.615384615384615,0,49.2307692307692,3.28205128205128,0,0,0,0,16.4102564102564,0,0,1.94871794871795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2068965517241
3,0,0,0,0,0,0,0,0,0,0,0,34,2,280823,6,2,0,0,2,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,2,0,0,2,0,0,0,0,0,0,17,2,367.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65000,57855,75000,132855,0,200000,0,200000,706136,0,0,706136,478678,68962.244923125,8360.3866144,77322.631537525,983458.631537525,171322,1184814,277322.631537525,1462136.63153752,-812136.631537525,650000,0,0,325,0,0,0,650000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28,0,0,0,0,51,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
3,0,0,0,0,0,0,0,0,0,0,0,34,4,280823,5,5.42,0,0,5.42,0,4.92,0,0,4.92,0,0.5,0,0,0.5,0,5.39,0,0,5.39,0,4.89,0,0,4.89,0,0.5,0,0,0.5,0,25.3333333333333,2,213.358070500928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40816.3265306122,92764.3784786642,556.586270871985,28756.9573283859,0,55658.6270871985,0,0,69256.586270872,10204.0816326531,79460.6679035251,91411.5027829314,55687.7551020408,74211.5027829314,129899.257884972,1345671.24304267,1203404.82374768,197588.126159555,2746664.19294991,2041144.64305989,18645.596792872,32147.845632282,50793.442425154,1556460.29658234,4487909.16027963,3416912.2393321,180692.700310126,3597604.93964222,2931448.8636973,6529053.80333952,0,1431.53988868275,1014.65677179963,649.350649350649,0,4580927.64378479,1623450.83487941,324675.324675325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.1558441558442,22.2634508348794,29.6846011131725,56.4007421150278,16.3265306122449,1.48423005565863,170.315398886827,0,0,0,0,0,0,8.90538033395176,0,0,142.115027829314,0,0,0,0,2.96846011131725,0,8.90538033395176,0,7.42115027829314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2068965517241
3,0,0,0,0,0,0,0,0,0,0,0,36,1,266157,6,8.32,0,0,8.32,0,8.32,0,0,8.32,0,0,0,0,0,0,1.62,0,0,1.62,0,1.62,0,0,1.62,0,0,0,0,0,0,29.5,2,152.469135802469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91666.6666666667,19753.0864197531,111419.75308642,0,222222.222222222,0,222222.222222222,69535.8024691358,0,0,69535.8024691358,377576.75308642,24914.3793950617,753.882832839506,25668.2622279012,317426.286919259,-192391.567901235,447112.555555556,247890.484450123,695003.040005679,-509817.854820494,185185.185185185,0,61.7283950617284,0,0,0,185185.185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46913580246914,2.46913580246914,0,0,0,0,4.93827160493827,0,0,0,0,0,0,0,0,0,4.93827160493827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8666666666667
3,0,0,0,0,0,0,0,0,0,0,0,36,2,266157,6,2.64,0,0,2.64,0,2.64,0,0,2.64,0,0,0,0,0,0,2.09,0,0,2.09,0,2.09,0,0,2.09,0,0,0,0,0,0,37,2,244.976076555024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35885.1674641148,28851.6746411483,0,0,0,0,0,10430.6220095694,41838.5167464115,1985.64593301435,43824.1626794258,212081.339712919,136363.636363636,0,136363.636363636,909595.215311005,0,0,909595.215311005,597229.966507177,23245.3319920586,10676.4523033971,33921.7842954557,1079880.6359701,1952052.33014354,1506825.18181818,170285.420659092,1677110.60247727,872171.694173444,2549282.29665072,0,637.320574162679,0,0,0,2549282.29665072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8373205741627,33.9712918660287,0,0,3.82775119617225,0,63.6363636363636,0,0,0,0,0,0,0,0,6.2200956937799,53.5885167464115,0,0,0,0,0,0,0,0,3.82775119617225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1428571428571
