"▣ 연령별","무기질비료_질소질_지출액","무기질비료_인산질_지출액","무기질비료_가리질_지출액","무기질비료_복합_지출액","무기질비료_토양개량제_지출액","무기질비료_기타_지출액","유기질비료_퇴구비_지출액","유기질비료_계분_지출액","유기질비료_우분_지출액","유기질비료_돈분_지출액","유기질비료_기타_지출액","▣ 지역별","▣ 규모별(통계표기준)","조성비","▣ 경영수준별","경지면적_합계_계","경지면적_합계_논","경지면적_합계_밭","경지면적_합계_임지","경지면적_합계_기타","경지면적_자작지_계","경지면적_자작지_논","경지면적_자작지_밭","경지면적_자작지_임지","경지면적_자작지_기타","경지면적_차용지_계","경지면적_차용지_논","경지면적_차용지_밭","경지면적_차용지_임지","경지면적_차용지_기타","재배면적_합계_계","재배면적_합계_논","재배면적_합계_밭","재배면적_합계_임지","재배면적_합계_기타","재배면적_자작지_계","재배면적_자작지_논","재배면적_자작지_밭","재배면적_자작지_임지","재배면적_자작지_기타","재배면적_차용지_계","재배면적_차용지_논","재배면적_차용지_밭","재배면적_차용지_임지","재배면적_차용지_기타","수령","▣ 전/겸업별","재배본수_ha당","비료비_ha당","무기질비료_ha당","유기질비료_ha당","무기질비료_질소질_지출액_ha당","무기질비료_인산질_지출액_ha당","무기질비료_가리질_지출액_ha당","무기질비료_복합_지출액_ha당","무기질비료_토양개량제_지출액_ha당","무기질비료_기타_지출액_ha당","유기질비료_퇴구비_지출액_ha당","유기질비료_계분_지출액_ha당","유기질비료_우분_지출액_ha당","유기질비료_돈분_지출액_ha당","유기질비료_기타_지출액_ha당","농약비_ha당","수도광열비_ha당","기타재료비_ha당","소농구비_ha당","수선비_ha당","임차료_ha당","위탁영농비_ha당","기타비용_ha당","기계_감가상각비_ha당","시설물_감가상각비_ha당","감가상각비_ha당","자동차비_ha당","자가토지용역비_ha당","임차토지용역비_ha당","토지용역비_ha당","자가노동비_ha당","고용노동비_ha당","급식물비_ha당","노동비_ha당","경영비","고정자본용역비_ha당","유동자본용역비_ha당","자본용역비_ha당","내급비","소득","직접생산비","간접생산비","생산비 합계_ha당","순수익","총 평가액_ha당","특대 수량_ha당","대 수량_ha당","중 수량_ha당","소 수량_ha당","특대 평가액_ha당","대 평가액_ha당","중 평가액_ha당","소 평가액_ha당","부산물 생산량_ha당","무기질_질소질_수량_ha당","무기질_인산질_수량_ha당","무기질_가리질_수량_ha당","무기질_복합_수량_ha당","무기질_토양개량제_수량_ha당","무기질_기타_수량_ha당","무기질_합계_수량_ha당","유기질_퇴구비_수량_ha당","유기질_계분_수량_ha당","유기질_우분_수량_ha당","유기질_돈분_수량_ha당","유기질_기타_수량_ha당","유기질_합계_수량_ha당","총 노동시간_보통자가_남_ha당","총 노동시간_보통자가_여_ha당","총 노동시간_보통고용_남_ha당","총 노동시간_보통고용_여_ha당","총 노동시간_특수자가_ha당","총 노동시간_특수고용_ha당","총 노동시간_합계_ha당","간벌_시간_ha당","경운_시간_ha당","관수(살수)_시간_ha당","두둑_시간_ha당","멀칭_시간_ha당","배수로 정비 및 관리_시간_ha당","병해충방제_시간_ha당","보식작업_시간_ha당","선별 및 포장_시간_ha당","수확_시간_ha당","시비_시간_ha당","식재(조림)_시간_ha당","열매솎기(적과)_시간_ha당","인공교배 또는 수정_시간_ha당","재배지 정리_시간_ha당","전정_시간_ha당","접목 및 관리_시간_ha당","정지_시간_ha당","제초_시간_ha당","종묘 이식_시간_ha당","차광막 설치_시간_ha당","채종_시간_ha당","꽃눈솎기(적뢰)_시간_ha당","출하_시간_ha당","일반관리_시간_ha당","파종_시간_ha당","세척_시간_ha당","운반 및 저장_시간_ha당","기타_시간_ha당","가중치"
2,0,0,0,0,0,0,115000,0,0,0,0,34,1,300789,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,20,2,300,115000,0,115000,0,0,0,0,0,0,115000,0,0,0,0,76000,414500,4000,6000,8000,0,0,513000,185191.666666667,129001.578947368,314193.245614035,950166.666666667,303000,0,303000,3089187,0,0,3089187,2701648.9122807,312417.047497807,92200.09305,404617.140547807,3796804.14054781,-950048.912280702,5790835.9122807,707617.140547807,6498453.05282851,-4746853.05282851,1751600,302,0,0,0,1751600,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,1000,77,46,0,0,38,0,161,19,0,0,0,0,0,0,4,0,92,11,0,0,0,0,0,7,0,28,0,0,0,0,0,0,0,0,0,0,28.2903225806452
2,0,0,0,0,0,0,473000,0,0,0,0,34,1,300789,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,9,2,300,473000,0,473000,0,0,0,0,0,0,473000,0,0,0,0,163000,537600,0,32000,8000,0,0,467000,172066.666666667,173976.052631579,346042.719298246,600166.666666667,304000,0,304000,6821477,713682,0,7535159,3641280.38596491,314496.881890351,185697.54385,500194.425740351,7625671.42574035,-41700.3859649118,10462757.3859649,804194.425740351,11266951.8117053,-7667371.81170526,3599580,183,622,351,421,739320,1884660,596700,378900,0,0,0,0,0,0,0,0,1200,0,0,0,0,1200,175,126,9,36,65,0,411,67,0,0,0,0,0,14,0,0,292,11,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,9,28.2903225806452
2,0,0,0,0,0,0,789000,0,0,0,1943000,34,3,300789,1,3.7,0,0.85,2.85,0,0,0,0,0,0,3.7,0,0.85,2.85,0,3.7,0,0.85,2.85,0,0,0,0,0,0,3.7,0,0.85,2.85,0,25,2,291.891891891892,738378.378378378,0,738378.378378378,0,0,0,0,0,0,213243.243243243,0,0,0,525135.135135135,145945.945945946,135162.162162162,6216.21621621622,34054.0540540541,10810.8108108108,0,0,55945.9459459459,559036.599099099,160391.891891892,719428.490990991,55493.2432432432,0,127027.027027027,127027.027027027,3431351.08108108,2241621.62162162,105945.945945946,5778918.64864865,4612736.43701284,398304.200205518,139144.458067568,537448.658273086,4032882.14468367,7438777.07650067,7981142.8963964,664475.685300113,8645618.58169651,3405894.931817,12051513.5135135,1235.13513513513,1235.13513513513,1422.97297297297,1137.2972972973,4989945.94594595,3618945.94594595,2419054.05405405,1023567.56756757,0,0,0,0,0,0,0,0,2162.16216216216,0,0,0,486.486486486486,2648.64864864865,61.0810810810811,58.9189189189189,48.9189189189189,15.6756756756757,56.4864864864865,40.5405405405405,281.621621621622,0,0,0,0,0,0,30.2702702702703,0,0,86.7567567567568,23.7837837837838,0,0,0,0,59.4594594594595,14.5945945945946,0,30.5405405405405,0,0,0,0,1.62162162162162,0,0,0,0,34.5945945945946,16.3541666666667
2,0,0,0,0,0,0,888000,0,0,0,7352000,99,4,270258,1,6,0,0,6,0,0,0,0,0,0,6,0,0,6,0,6,0,0,6,0,0,0,0,0,0,6,0,0,6,0,16,2,291.666666666667,1373333.33333333,0,1373333.33333333,0,0,0,0,0,0,148000,0,0,0,1225333.33333333,182666.666666667,140700,0,6166.66666666667,0,0,0,193000,55823.75,0,55823.75,25605.5555555556,0,135666.666666667,135666.666666667,1969370.66666667,1942977.33333333,526166.666666667,4438514.66666667,4587506.50277444,17044.0549319444,127637.783866667,144681.838798611,2378910.64157973,4375457.16389223,6686068.63888889,280348.505465278,6966417.14435417,1996546.5223125,8962963.66666667,566.666666666667,1416.66666666667,680,163,2459333.33333333,4962583.33333333,1366800,174247,0,0,0,0,0,0,0,0,1000,0,0,0,2340,3340,68,0,7.66666666666667,109,27.6666666666667,0,212.333333333333,0,0,0,0,0,0,5.16666666666667,0,0,137.833333333333,38.3333333333333,0,0,0,0,11,0,0,20,0,0,0,0,0,0,0,0,0,0,6.90909090909091
2,0,0,0,1109000,0,0,0,0,0,0,0,34,4,300789,2,6.5,0,0,6.5,0,6.5,0,0,6.5,0,0,0,0,0,0,6.5,0,0,6.5,0,6.5,0,0,6.5,0,0,0,0,0,0,25,2,1015.38461538462,170615.384615385,170615.384615385,0,0,0,0,170615.384615385,0,0,0,0,0,0,0,10769.2307692308,135953.846153846,0,52000,769.230769230769,0,0,62923.0769230769,71560.2564102564,20759.4736842105,92319.7300944669,73866.6666666667,110461.538461538,0,110461.538461538,1412474.76923077,985615.384615385,225538.461538462,2623628.61538462,1978317.88946605,42611.0237587719,61591.6866,104202.710358772,1759981.14073078,744543.648995485,3523634.78137652,214664.24882031,3738299.03019683,-1015437.49173529,2722861.53846154,168.769230769231,483.692307692308,270,129.384615384615,681827.692307692,1465587.69230769,459000,116446.153846154,0,0,0,0,266.153846153846,0,0,266.153846153846,0,0,0,0,0,0,45.0769230769231,24.4615384615385,39.2307692307692,14,7.84615384615385,5.38461538461539,136,17.6923076923077,0,0,0,0,0,0,0,0,59.8461538461538,10.1538461538462,0,0,0,48.1538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153846153846154,7.68421052631579
2,0,0,0,1192000,0,0,0,0,0,0,0,34,4,300789,2,14,0,0,14,0,0,0,0,0,0,14,0,0,14,0,14,0,0,14,0,0,0,0,0,0,14,0,0,14,0,21,2,285.714285714286,85142.8571428572,85142.8571428572,0,0,0,0,85142.8571428572,0,0,0,0,0,0,0,29357.1428571429,86878.5714285714,500,6928.57142857143,714.285714285714,0,0,169000,44818.8095238095,210831.390977444,255650.200501253,88588.0952380953,0,387000,387000,940422.142857143,857928.571428572,74071.4285714286,1872422.14285714,2303814.11541148,319672.491088753,45932.22725,365604.718338753,1344761.4700952,451486.598874236,2895970.86716792,752604.718338753,3648575.58550667,-893274.871220958,2755300.71428571,97.9285714285714,592.785714285714,275.785714285714,105.214285714286,395631.428571429,1796140.71428571,468835.714285714,94692.8571428572,0,0,0,0,102.857142857143,0,0,102.857142857143,0,0,0,0,0,0,18.0714285714286,22,11,39.1428571428571,10.9285714285714,0.714285714285714,101.857142857143,3.42857142857143,0,0,0,0,0,2,5.21428571428572,0,65.2142857142857,4.71428571428572,0,0,0,0,0,9.57142857142857,0,8.57142857142857,0,0,0,0,0,0,0,0,0,3.14285714285714,1.6875
2,0,0,0,2167000,0,0,0,0,0,0,3109000,34,4,300789,2,16,0,0,16,0,0,0,0,0,0,16,0,0,16,0,16,0,0,16,0,0,0,0,0,0,16,0,0,16,0,19,2,71.875,329750,135437.5,194312.5,0,0,0,135437.5,0,0,0,0,0,0,194312.5,127750,83693.75,250,5125,0,0,0,176812.5,15651.9791666667,12380.5164473684,28032.4956140351,106270.833333333,0,101562.5,101562.5,1546616.1875,1070312.5,90687.5,2707616.1875,2367439.37370513,30033.1536109156,69764.285865625,99797.4394765406,1700010.33221878,-183792.498705125,3866089.76644737,201359.939476541,4067449.70592391,-1883802.83092391,2183646.875,114.25,371.3125,246.75,197.25,461570,1125076.875,419475,177525,0,0,0,0,270.625,0,0,270.625,0,0,0,0,11.25,11.25,23.625,38.0625,26.6875,34.25,21.75,1.875,146.25,0,0,0,0,0,0,8.625,0,0,58.5,26.125,0,0,0,14.6875,22.0625,4.25,0,7.125,0,0,0,0,1.9375,0,0,0,0,2.9375,1.6875
2,0,0,0,292000,0,0,828000,0,0,0,0,36,1,284173,2,1.02,0,0,1.02,0,0,0,0,0,0,1.02,0,0,1.02,0,1.02,0,0,1.02,0,0,0,0,0,0,1.02,0,0,1.02,0,22.5,2,382.352941176471,1098039.21568627,286274.509803922,811764.705882353,0,0,0,286274.509803922,0,0,811764.705882353,0,0,0,0,0,21274.5098039216,0,0,19607.8431372549,0,0,0,97893.7908496732,31068.4095860566,128962.20043573,89436.2745098039,0,159803.921568627,159803.921568627,2687922.54901961,294603.921568627,0,2982526.47058824,2095900.88671024,90990.4052282135,83047.1779901961,174037.58321841,2861960.13223802,-517469.51416122,4624019.51416122,333841.504787037,4957861.01894826,-3379429.64639924,1578431.37254902,116.666666666667,140.196078431373,43.1372549019608,0,793333.333333333,672941.176470588,112156.862745098,0,0,0,0,0,421.56862745098,0,0,421.56862745098,5882.35294117647,0,0,0,0,5882.35294117647,41.1764705882353,97.0588235294118,15.6862745098039,0,18.6274509803922,0,172.549019607843,0,0,0,0,0,0,0,0,8.82352941176471,72.5490196078431,57.843137254902,0,0,0,0,14.7058823529412,0,0,18.6274509803922,0,0,0,0,0,0,0,0,0,0,36.5555555555556
2,0,0,0,361000,0,0,0,0,0,0,0,34,1,300789,2,1.5,0,0,1.5,0,0,0,0,0,0,1.5,0,0,1.5,0,1.5,0,0,1.5,0,0,0,0,0,0,1.5,0,0,1.5,0,17,1,118.666666666667,240666.666666667,240666.666666667,0,0,0,0,240666.666666667,0,0,0,0,0,0,0,21333.3333333333,24800,0,0,0,0,0,0,297386.666666667,45101.3333333333,342488,124844.444444444,0,233333.333333333,233333.333333333,2310560,253977.333333333,0,2564537.33333333,1542232.11111111,140409.255075556,57454.4472666667,197863.702342222,2508423.70234222,2028461.22222222,3619458.77777778,431197.035675556,4050655.81345333,-479962.48012,3570693.33333333,0,1218.66666666667,0,0,0,3570693.33333333,0,0,0,0,0,0,193.333333333333,0,0,193.333333333333,0,0,0,0,0,0,101.333333333333,26.6666666666667,6,9.33333333333333,0,0,143.333333333333,0,0,0,0,0,0,0,0,29.3333333333333,42.6666666666667,10.6666666666667,0,0,0,0,58.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,2,28.2903225806452
2,0,0,0,390000,0,0,0,0,0,0,0,99,4,270258,2,15.47,0,0,15.47,0,0,0,0,0,0,15.47,0,0,15.47,0,15.47,0,0,15.47,0,0,0,0,0,0,15.47,0,0,15.47,0,30.25,2,196.83257918552,25210.0840336134,25210.0840336134,0,0,0,0,25210.0840336134,0,0,0,0,0,0,0,12411.1182934712,4621.8487394958,0,0,0,0,0,67356.1732385262,25509.6961861668,805.559146735617,26315.2553329024,6207.71385477268,0,63089.8513251454,63089.8513251454,131898.319327731,72333.548804137,0,204231.868131868,547803.593622064,8147.17425770308,6323.69651260504,14470.8707703081,146369.190098039,-31968.4287868994,616612.06162465,77560.7220954536,694172.783720103,-178337.618884938,515835.164835165,15.8371040723982,110.859728506787,27.3432449903038,3.55526826115061,68733.0316742081,388341.628959276,54959.9224305107,3800.58177117001,0,0,0,0,27.7957336780866,0,0,27.7957336780866,0,0,0,0,0,0,2.06851971557854,2.77957336780866,4.13703943115708,0,2.06851971557854,0,11.0536522301228,0,0,0,0,0,0,0,0,0,8.27407886231416,1.42210730446025,0,0,0,0,0,0,0,1.35746606334842,0,0,0,0,0,0,0,0,0,0,2.42857142857143
2,0,0,0,555000,0,2256000,0,0,0,0,0,34,4,300789,2,15.49,0,0,15.49,0,0,0,0,0,0,15.49,0,0,15.49,0,13.89,0,0,13.89,0,0,0,0,0,0,13.89,0,0,13.89,0,26.4615384615385,2,161.267098632109,202375.809935205,202375.809935205,0,0,0,0,39956.8034557235,0,162419.006479482,0,0,0,0,0,141900.647948164,60993.5205183585,0,3023.75809935205,215.982721382289,0,0,182865.370770338,9518.35853131749,7758.13724375734,17276.4957750748,8641.70866330693,0,76313.8948884089,76313.8948884089,808588.912886969,667278.617710583,53347.7321814255,1529215.26277898,1685794.72311343,13475.5902550743,42729.8956083513,56205.4858634257,894022.214848564,981662.440313495,2447297.55721016,132519.380751835,2579816.93796199,87640.2254649312,2667457.16342693,131.605471562275,526.4218862491,277.969762419006,75.7379409647228,531686.105111591,1595058.31533477,472548.596112311,68164.1468682505,0,0,0,0,62.6349892008639,0,285.097192224622,347.732181425486,0,0,0,0,0,0,12.9589632829374,20.8783297336213,28.7976961843053,9.86321094312455,10.1511879049676,0,82.6493880489561,5.471562275018,0,0,0,0,0,0,1.43988480921526,0,49.3160547156227,8.71130309575234,0,0,0,0,0,0,0,17.5665946724262,0,0,0,0,0,0,0,0,0,0.143988480921526,1.6875
2,0,0,0,642000,0,0,0,0,0,0,0,34,4,300789,2,5.6,0,0,5.6,0,5.6,0,0,5.6,0,0,0,0,0,0,5.6,0,0,5.6,0,5.6,0,0,5.6,0,0,0,0,0,0,21,2,178.571428571429,114642.857142857,114642.857142857,0,0,0,0,114642.857142857,0,0,0,0,0,0,0,0,70785.7142857143,0,357.142857142857,5892.85714285714,0,0,64821.4285714286,45965.7738095238,69719.219924812,115684.993734336,107172.619047619,108214.285714286,0,108214.285714286,928066.428571429,0,0,928066.428571429,780146.612781955,118936.358196272,23869.0135357143,142805.371731986,1179086.0860177,-458884.112781955,1708213.04135338,251019.657446272,1959232.69879966,-1637970.19879966,321262.5,16.25,55.5357142857143,31.4285714285714,37.6785714285714,65650,168273.214285714,53428.5714285714,33910.7142857143,0,0,0,0,180.357142857143,0,0,180.357142857143,0,0,0,0,0,0,20.1785714285714,16.25,0,0,12.1428571428571,0,48.5714285714286,5.17857142857143,0,0,0,0,0,0,0,0,32.5,3.92857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.96428571428571,7.68421052631579
2,0,0,0,910000,0,0,0,0,0,0,0,34,3,300789,2,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,41.6666666666667,1,330,303333.333333333,303333.333333333,0,0,0,0,303333.333333333,0,0,0,0,0,0,0,14666.6666666667,7366.66666666667,0,0,0,0,0,0,27966.6666666667,6013.33333333333,33980,45508.3333333333,327333.333333333,0,327333.333333333,3802756.33333333,451008.333333333,0,4253764.66666667,1156652.33333333,19900.3706055556,92269.4963666667,112169.866972222,4242259.53363889,837409,4959408.66666667,439503.200305556,5398911.86697222,-3404850.53363889,1994061.33333333,152.333333333333,304.666666666667,37.6666666666667,0,731200,1169920,92941.3333333333,0,0,0,0,0,480,0,0,480,0,0,0,0,0,0,100.333333333333,54.6666666666667,19.6666666666667,1.66666666666667,44,0,220.333333333333,0,0,0,0,0,0,0,0,18,99.3333333333333,5.33333333333333,0,0,0,0,94.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,3.33333333333333,16.3541666666667
2,0,0,0,94000,0,0,164000,0,0,0,0,34,4,300789,2,6,0,0,6,0,0,0,0,0,0,6,0,0,6,0,6,0,0,6,0,0,0,0,0,0,6,0,0,6,0,32.3333333333333,2,383.333333333333,43000,15666.6666666667,27333.3333333333,0,0,0,15666.6666666667,0,0,27333.3333333333,0,0,0,0,0,13133.3333333333,0,0,0,0,0,92500,44168.3333333333,6839.98245614035,51008.3157894737,45612.5,0,300000,300000,1627614.16666667,0,0,1627614.16666667,846043.149122807,23004.6447024561,35791.387125,58796.0318274561,1686410.19849412,528863.51754386,2173657.31578947,358796.031827456,2532453.34761693,-1157546.68095026,1374906.66666667,0,304.666666666667,219.333333333333,87.6666666666667,0,923140,372866.666666667,78900,0,0,0,0,23.3333333333333,0,0,23.3333333333333,166.666666666667,0,0,0,0,166.666666666667,41,39.3333333333333,0,0,10.8333333333333,0,91.1666666666667,9.16666666666667,0,0,0,0,0,3,0,4.5,30.3333333333333,2.66666666666667,0,0,0,5,33,0,0,3.16666666666667,0,0,0,0,0.333333333333333,0,0,0,0,0,7.68421052631579
3,0,0,0,0,0,0,0,0,0,0,0,34,1,300789,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,26,2,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108000,45600,0,5000,0,0,0,0,342733.333333333,0,342733.333333333,480133.333333333,0,325000,325000,1902847,179000,60000,2141847,1791414.54721841,88621.81575,46354.00705,134975.8228,2092663.94224826,1358415.45278159,3424102.66666667,459975.8228,3884078.48946667,-734248.489466667,3149830,146,603,246,295,589840,1827090,467400,265500,220,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94,0,0,19,8,122,0,0,0,0,0,0,2,0,3,91,0,0,0,0,0,0,0,0,19,0,0,0,0,6,0,0,0,0,1,28.2903225806452
3,0,0,0,0,0,0,0,0,0,0,0,34,3,300789,2,3,0,0,3,0,0.6,0,0,0.6,0,2.4,0,0,2.4,0,3,0,0,3,0,0.6,0,0,0.6,0,2.4,0,0,2.4,0,16.5,2,433.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717268.472222222,7912.66666666667,725181.138888889,200055.555555556,17000,54333.3333333333,71333.3333333333,170045,0,0,170045,1280359.02777778,141515.91988625,3426.40675,144942.32663625,331987.32663625,644090.972222222,1396070.69444444,216275.659969583,1612346.35441403,312103.645585972,1924450,87,190.666666666667,639.666666666667,73.3333333333333,303696.666666667,514220,1047866.66666667,58666.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3541666666667
3,0,0,0,0,0,0,0,0,0,0,0,34,3,300789,2,3,0,0,3,0,2,0,0,2,0,1,0,0,1,0,3,0,0,3,0,2,0,0,2,0,1,0,0,1,0,33.5,2,346.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19333.3333333333,68533.3333333333,0,43333.3333333333,10000,0,126333.333333333,33333.3333333333,63566.6666666667,28188.3333333333,91755,145763.888888889,217333.333333333,58333.3333333333,275666.666666667,1668990.33333333,1545632.33333333,69333.3333333333,3283956,2476476.58946961,92480.0929722222,72234.1767333333,164714.269705556,2087034.90245817,-2424863.25613628,4123130.55555556,440380.936372222,4563511.49192778,-4511898.15859444,51613.3333333333,0,0,0,52.6666666666667,0,0,0,51613.3333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,24.6666666666667,43,18.6666666666667,27.3333333333333,16.3333333333333,163,0,0,0,0,0,0,9.33333333333333,0,0,87,0,0,0,0,0,29.3333333333333,0,0,15.6666666666667,0,0,0,0,1.66666666666667,0,0,0,0,20,16.3541666666667
3,0,0,0,0,0,0,0,0,0,0,0,34,4,300789,1,14.38,0,0,14.38,0,14.38,0,0,14.38,0,0,0,0,0,0,14.38,0,0,14.38,0,14.38,0,0,14.38,0,0,0,0,0,0,29.3333333333333,2,399.860917941586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12100.1390820584,8261.47426981919,1599.44367176634,0,3477.05146036161,0,0,4102.9207232267,16594.8076031525,825.38247566064,17420.1900788132,18697.2647195179,262586.926286509,0,262586.926286509,814552.155771905,211995.827538248,10292.0723226704,1036840.05563282,580568.761522381,6310.31337783959,21487.5788595271,27797.8922373667,1113103.59663988,2613746.95475022,1403287.53963839,290384.818523876,1693672.35816226,1500643.35811034,3194315.7162726,317.802503477051,508.484005563282,122.044506258693,0,1220361.61335188,1693251.73852573,280702.364394993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.759388038943,10.778859527121,6.32823365785814,6.32823365785814,13.6300417246175,0,53.8247566063978,3.33796940194715,0,0,0,0,0,1.80806675938804,0,1.25173852573018,25.3824756606398,0,0,0,0,5.21557719054242,9.94436717663421,0,0,6.60639777468707,0,0,0,0,0.278164116828929,0,0,0,0,0,1.6875
3,0,0,0,0,0,0,0,0,0,0,0,34,4,300789,1,19.5,0,0,19.5,0,12.3,0,0,12.3,0,7.2,0,0,7.2,0,19.5,0,0,19.5,0,12.3,0,0,12.3,0,7.2,0,0,7.2,0,20.6666666666667,1,409.230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1446.15384615385,0,0,0,0,0,0,72046.2393162393,8673.33333333333,80719.5726495726,11337.6068376068,192923.076923077,76358.9743589744,269282.051282051,1161117.02564103,1706610.15384615,182358.974358974,3050086.15384615,2285784.92203781,12280.6084944444,61488.376,73768.9844944444,1501644.60091817,6728603.5907827,3444378.48717949,343051.035776496,3787429.52295598,5226958.98986453,9014388.51282051,1031.17948717949,515.589743589744,440.923076923077,21.5897435897436,5174646.15384615,2237659.48717949,1580493.12820513,21589.7435897436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0512820512821,13.0769230769231,65.7435897435897,34.8205128205128,6.76923076923077,0,162.461538461538,0,0,0,0,0,0,0,0,52.2051282051282,65.1282051282051,0,0,0,0,0,35.6923076923077,3.84615384615385,0,0,0,0,0,0,0,0,0,0,0,5.58974358974359,1.6875
3,0,0,0,0,0,0,0,0,0,0,0,34,4,300789,1,5.5,0,0,5.5,0,0,0,0,0,0,5.5,0,0,5.5,0,5.5,0,0,5.5,0,0,0,0,0,0,5.5,0,0,5.5,0,15,2,298.181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198181.818181818,46854.5454545455,0,30181.8181818182,7272.72727272727,0,0,2909.09090909091,154511.742424242,0,154511.742424242,65472.7272727273,0,393818.181818182,393818.181818182,2509390.72727273,2462818.18181818,121272.727272727,5093481.63636364,3722878.2421928,50934.9074393939,108384.464972727,159319.372412121,2729914.41809811,6102612.66689811,5899655.10606061,553137.554230303,6452792.66029091,3372698.2488,9825490.90909091,997.090909090909,1163.27272727273,797.636363636364,1147.63636363636,4028247.27272727,3408389.09090909,1355981.81818182,1032872.72727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.8181818181818,36.1818181818182,79.4545454545455,16.5454545454545,41.4545454545455,45.6363636363636,269.090909090909,0,0,0,0,0,0,0,0,0,116.181818181818,0,0,0,0,0,59.2727272727273,0,0,34.1818181818182,0,0,0,0,2.18181818181818,0,0,0,0,57.2727272727273,16.3541666666667
3,0,0,0,0,0,0,0,0,0,0,0,34,4,300789,1,7.2,0,0,7.2,0,7.2,0,0,7.2,0,0,0,0,0,0,7.2,0,0,7.2,0,7.2,0,0,7.2,0,0,0,0,0,0,23,2,409.722222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36111.1111111111,12652.7777777778,10833.3333333333,0,6944.44444444444,0,0,6944.44444444444,138632.638888889,9890.97222222222,148523.611111111,142696.759259259,559166.666666667,0,559166.666666667,1175852.22222222,647638.888888889,76111.1111111111,1899602.22222222,1340166.31756866,60657.4722361111,39757.7299166667,100415.202152778,1884513.25495449,2506446.18243134,2565097.7037037,659581.868819444,3224679.57252315,621932.927476852,3846612.5,0,1155.13888888889,0,0,0,3846612.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5833333333333,30.1388888888889,15.6944444444444,9.30555555555556,10.5555555555556,3.33333333333333,93.6111111111111,0,0,0,0,0,0,3.61111111111111,0,5,31.8055555555556,0,0,0,0,2.08333333333333,3.05555555555556,37.2222222222222,0,10.8333333333333,0,0,0,0,0,0,0,0,0,0,7.68421052631579
3,0,0,0,0,0,0,0,0,0,0,0,34,4,300789,2,13.5,0,0,13.5,0,13.5,0,0,13.5,0,0,0,0,0,0,13.5,0,0,13.5,0,13.5,0,0,13.5,0,0,0,0,0,0,20.6666666666667,2,1348.14814814815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10148.1481481481,11644.4444444444,2518.51851851852,0,0,0,0,29481.4814814815,87646.9135802469,2637.55555555556,90284.4691358025,31651.2345679012,196222.222222222,0,196222.222222222,653889.62962963,604888.888888889,13777.7777777778,1272556.2962963,1088026.90882223,19455.4837308642,26725.9301111111,46181.4138419753,903450.319834562,1889318.27636296,1749073.59259259,242403.636064198,1991477.22865679,985867.956528395,2977345.18518519,67.7037037037037,677.037037037037,260,233.777777777778,273522.962962963,2051422.22222222,442000,210400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10.962962962963,16.8888888888889,16.8888888888889,9.11111111111111,1.62962962962963,69.4814814814815,3.40740740740741,0,0,0,0,0.296296296296296,1.33333333333333,0,2.66666666666667,43.9259259259259,0,0,0,0,2.81481481481481,9.77777777777778,0,0,4.96296296296296,0,0,0,0,0.296296296296296,0,0,0,0,0,1.6875
