"연령별","무기질비료_질소질_지출액","무기질비료_인산질_지출액","무기질비료_가리질_지출액","무기질비료_복합_지출액","무기질비료_토양개량제_지출액","무기질비료_기타_지출액","유기질비료_퇴구비_지출액","유기질비료_계분_지출액","유기질비료_우분_지출액","유기질비료_돈분_지출액","유기질비료_기타_지출액","지역별","규모별","조성비","경영수준별","경지면적_합계_계","경지면적_합계_논","경지면적_합계_밭","경지면적_합계_임지","경지면적_합계_기타","경지면적_자작지_계","경지면적_자작지_논","경지면적_자작지_밭","경지면적_자작지_임지","경지면적_자작지_기타","경지면적_차용지_계","경지면적_차용지_논","경지면적_차용지_밭","경지면적_차용지_임지","경지면적_차용지_기타","재배면적_합계_계","재배면적_합계_논","재배면적_합계_밭","재배면적_합계_임지","재배면적_합계_기타","재배면적_자작지_계","재배면적_자작지_논","재배면적_자작지_밭","재배면적_자작지_임지","재배면적_자작지_기타","재배면적_차용지_계","재배면적_차용지_논","재배면적_차용지_밭","재배면적_차용지_임지","재배면적_차용지_기타","수령","전/겸업별","재배본수_ha당","비료비_ha당","무기질비료_ha당","유기질비료_ha당","무기질비료_질소질_지출액1","무기질비료_인산질_지출액1","무기질비료_가리질_지출액1","무기질비료_복합_지출액1","무기질비료_토양개량제_지출액1","무기질비료_기타_지출액1","유기질비료_퇴구비_지출액1","유기질비료_계분_지출액1","유기질비료_우분_지출액1","유기질비료_돈분_지출액1","유기질비료_기타_지출액1","농약비_ha당","수도광열비_ha당","제재료비_ha당","소농구비_ha당","수선비_ha당","임차료_ha당","위탁영농비_ha당","기타비용_ha당","기계_감가상각비_ha당","시설물_감가상각비_ha당","감가상각비_ha당","자동차비_ha당","자가토지용역비_ha당","임차토지용역비_ha당","토지용역비_ha당","자가노동비_ha당","고용노동비_ha당","급식물비_ha당","노동비_ha당","경영비","고정자본용역비_ha당","유동자본용역비_ha당","자본용역비_ha당","내급비","소득","직접생산비","간접생산비","생산비 합계_ha당","순수익","총 평가액_ha당","생대추 수량_ha당","건대추_원초 수량_ha당","건대추_찍초 수량_ha당","건대추_소계 수량_ha당","총 생산량(건대추 기준)_ha당","생대추 평가액_ha당","건대추_소계 평가액_ha당","부산물 생산량_ha당","무기질_질소질_수량_ha당","무기질_인산질_수량_ha당","무기질_가리질_수량_ha당","무기질_복합_수량_ha당","무기질_토양개량제_수량_ha당","무기질_기타_수량_ha당","무기질_합계_수량_ha당","유기질_퇴구비_수량_ha당","유기질_계분_수량_ha당","유기질_우분_수량_ha당","유기질_돈분_수량_ha당","유기질_기타_수량_ha당","유기질_합계_수량_ha당","총 노동시간_보통자가_ha당","총 노동시간_보통자가_남_ha당","총 노동시간_보통자가_여_ha당","총 노동시간_보통고용_ha당","총 노동시간_보통고용_남_ha당","총 노동시간_보통고용_여_ha당","총 노동시간_특수자가_ha당","총 노동시간_특수고용_ha당","총 노동시간_합계_ha당","간벌_시간_ha당","건조_시간_ha당","경운_시간_ha당","관수(살수)_시간_ha당","두둑_시간_ha당","멀칭_시간_ha당","배수로 정비 및 관리_시간_ha당","병해충방제_시간_ha당","보식작업_시간_ha당","선별_시간_ha당","수확 및 운반_시간_ha당","시비_시간_ha당","시설물 보수_시간_ha당","식재(조림)_시간_ha당","열매솎기(적과)_시간_ha당","인공교배 또는 수정_시간_ha당","재배지 정리_시간_ha당","전정_시간_ha당","접목 및 관리_시간_ha당","정지_시간_ha당","제초_시간_ha당","종묘 이식_시간_ha당","차광막 설치_시간_ha당","채종_시간_ha당","꽃눈솎기(적뢰)_시간_ha당","출하_시간_ha당","지주세우기_시간_ha당","일반관리_시간_ha당","파종_시간_ha당","표고목 눕히기_시간_ha당","표고목 뒤집기_시간_ha당","표고목 벌채_시간_ha당","표고목 세우기_시간_ha당","표고목 폐기_시간_ha당","버섯발생작업_시간_ha당","재배장 소독_시간_ha당","종균접종_시간_ha당","천공작업_시간_ha당","표고세척_시간_ha당","기타_시간_ha당","가중치"
2,0,0,0,0,0,0,122210,0,0,0,61620,38,2,370532,6,0.37,0,0.37,0,0,0.37,0,0.37,0,0,0,0,0,0,0,0.37,0,0.37,0,0,0.37,0,0.37,0,0,0,0,0,0,0,36,2,918.918918918919,496837.837837838,0,496837.837837838,0,0,0,0,0,0,330297.297297297,0,0,0,166540.540540541,424189.189189189,1366729.72972973,0,0,0,0,0,19189.1891891892,450581.722972973,23318.4684684685,473900.191441441,0,270594.594594595,0,270594.594594595,9092451.35135135,531497.297297297,0,9623948.64864865,3682875.43468468,64834.0272927365,144960.369324324,209794.396617061,9572840.34256301,22766151.5923423,12775326.786036,480388.991211655,13255715.7772477,13193311.2497793,26449027.027027,0,2251.35135135135,421.621621621622,2672.97297297297,2672.97297297297,0,26449027.027027,0,0,0,0,0,0,0,0,724.324324324324,0,0,0,1394.59459459459,2118.91891891892,337.837837837838,235.135135135135,102.702702702703,59.4594594594595,0,59.4594594594595,262.162162162162,0,659.459459459459,0,13.5135135135135,0,0,0,0,0,43.2432432432432,0,0,194.594594594595,13.5135135135135,0,0,145.945945945946,0,0,16.2162162162162,0,0,232.432432432432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.4166666666667
2,0,0,0,0,0,0,81480,0,0,0,0,99,1,403205,6,0.11,0.11,0,0,0,0,0,0,0,0,0.11,0.11,0,0,0,0.11,0.11,0,0,0,0,0,0,0,0,0.11,0.11,0,0,0,7,2,1000,740727.272727273,0,740727.272727273,0,0,0,0,0,0,740727.272727273,0,0,0,0,267818.181818182,199000,0,0,0,0,0,15181.8181818182,1345490.90909091,106588,1452078.90909091,0,0,1075818.18181818,1075818.18181818,6896400,0,0,6896400,4153829.36363636,287834.743939091,98647.3963636364,386482.140302727,7282882.14030273,-1411738.45454545,9974411.18181818,1462300.32212091,11436711.5039391,-8694620.59484818,2742090.90909091,281.818181818182,0,0,0,107.090909090909,2742090.90909091,0,0,0,0,0,0,0,0,0,8118.18181818182,0,0,0,0,8118.18181818182,345.454545454545,345.454545454545,0,0,0,0,109.090909090909,0,454.545454545455,0,0,0,0,0,0,0,45.4545454545455,0,0,18.1818181818182,36.3636363636364,0,0,0,0,0,290.909090909091,0,0,63.6363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.95
2,0,0,0,0,0,111520,0,0,0,0,0,33,3,411291,6,2.1,0,2.1,0,0,1.31,0,1.31,0,0,0.79,0,0.79,0,0,2.1,0,2.1,0,0,1.31,0,1.31,0,0,0.79,0,0.79,0,0,14.4,2,1880.95238095238,53104.7619047619,53104.7619047619,0,0,0,0,0,0,53104.7619047619,0,0,0,0,0,1933409.52380952,571757.142857143,0,0,0,0,0,11838.0952380952,485919.712301587,220201.285714286,706120.998015873,15360.9920634921,4128852.38095238,2113209.52380952,6242061.90476191,3872786.19047619,2285382.38095238,0,6158168.57142857,8101474.4186508,64274.5655911607,106048.578857143,170323.144448304,8171961.71587688,7197249.39087302,9861051.08531746,6412385.04921021,16273436.1345277,-974712.325003861,15298723.8095238,998.571428571429,49.5238095238095,0,49.5238095238095,428.980952380952,14579142.8571429,719580.952380953,0,0,0,0,0,0,18.5714285714286,18.5714285714286,0,0,0,0,0,0,184.761904761905,134.761904761905,50,163.809523809524,39.5238095238095,124.285714285714,76.1904761904762,12.3809523809524,437.142857142857,0,2.85714285714286,0,42.8571428571429,0,0,0,36.1904761904762,0,47.1428571428572,153.333333333333,0,0,0,40,0,0,28.5714285714286,1.90476190476191,0,84.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8823529411765
2,0,0,0,0,0,115600,0,0,0,0,853550,99,4,403205,5,1.31,1.31,0,0,0,1.31,1.31,0,0,0,0,0,0,0,0,1.31,1.31,0,0,0,1.31,1.31,0,0,0,0,0,0,0,0,11.1666666666667,1,885.496183206107,739809.160305343,88244.2748091603,651564.885496183,0,0,0,0,0,88244.2748091603,0,0,0,0,651564.885496183,578580.152671756,244824.427480916,0,0,37366.4122137405,0,0,0,924581.265903308,227433.704298915,1152014.97020222,393966.921119593,4509328.24427481,0,4509328.24427481,3555252.67175573,8404229.00763359,357025.190839695,12316506.870229,12204886.6458644,354249.414739454,169092.607328244,523342.022067698,8694057.53470073,34521395.7968837,15866273.9142226,5032670.26634251,20898944.1805651,25827338.262183,46726282.4427481,4802.29007633588,0,0,0,1824.87022900763,46726282.4427481,0,0,0,0,0,0,0,4.42748091603053,4.42748091603053,0,0,0,0,4503.0534351145,4503.0534351145,140.458015267176,140.458015267176,0,222.900763358779,151.145038167939,71.7557251908397,86.2595419847328,300,749.618320610687,0,0,0,0,0,0,0,127.480916030534,0,0,229.770992366412,38.9312977099237,0,0,74.0458015267176,0,0,22.9007633587786,0,0,256.488549618321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6
2,0,0,0,0,0,294750,0,0,396440,0,96690,99,2,403205,6,1.34,1.34,0,0,0,1.34,1.34,0,0,0,0,0,0,0,0,1.34,1.34,0,0,0,1.34,1.34,0,0,0,0,0,0,0,0,1.5,2,1268.65671641791,587970.149253731,219962.686567164,368007.462686567,0,0,0,0,0,219962.686567164,0,0,295850.746268657,0,72156.7164179104,119037.313432836,53462.6865671642,218067.164179104,18671.6417910448,44186.5671641791,0,3394507.46268657,19529.8507462687,542128.599191542,732792.753731343,1274921.35292289,246651.865671642,5379708.95522388,0,5379708.95522388,13104975.3731343,1249008.95522388,0,14353984.3283582,7629220.0096393,155196.817716534,228534.418544776,383731.236261311,18868415.5646195,26887123.2739428,20734195.3827736,5763440.19148519,26497635.5742588,8018707.70932326,34516343.2835821,2511.94029850746,31.3432835820896,0,31.3432835820896,985.880597014925,34212626.8656716,303716.417910448,0,0,0,0,0,0,162.686567164179,162.686567164179,0,0,8531.34328358209,0,297.014925373134,8828.35820895522,1002.98507462687,501.492537313433,501.492537313433,95.5223880597015,53.7313432835821,41.7910447761194,5.22388059701492,0,1103.73134328358,0,0,0,7.46268656716418,0,0,0,10.4477611940298,0,0,770.149253731343,96.2686567164179,0,0,158.208955223881,0,0,41.7910447761194,0,0,8.95522388059701,0,0,0,0,0,10.4477611940298,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7777777777778
2,0,0,0,0,0,40800,0,0,0,0,322740,37,2,394684,5,0.32,0,0.32,0,0,0.32,0,0.32,0,0,0,0,0,0,0,0.32,0,0.32,0,0,0.32,0,0.32,0,0,0,0,0,0,0,26,2,484.375,1136062.5,127500,1008562.5,0,0,0,0,0,127500,0,0,0,0,1008562.5,976343.75,1371562.5,0,435906.25,186281.25,72531.25,0,777000,2038218.48958333,3937.17105263158,2042155.66063596,1302739.58333333,3003656.25,0,3003656.25,13917387.5,0,0,13917387.5,8695266.7439693,371980.643531743,229307.86125,601288.504781743,17522332.2547817,29757670.7560307,22612654.2439693,3604944.75478174,26217598.998751,12235338.501249,38452937.5,687.5,5365.625,96.875,5462.5,5723.75,3348125,35104812.5,0,0,0,0,0,0,2.8125,2.8125,0,0,0,0,5575,5575,887.5,587.5,300,0,0,0,109.375,0,996.875,0,12.5,6.25,0,0,0,0,50,0,37.5,381.25,25,0,0,303.125,0,31.25,78.125,0,0,71.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.25
2,0,0,0,0,0,42160,0,0,0,0,33930,37,1,394684,6,0.22,0,0.22,0,0,0.22,0,0.22,0,0,0,0,0,0,0,0.22,0,0.22,0,0,0.22,0,0.22,0,0,0,0,0,0,0,24,2,772.727272727273,345863.636363636,191636.363636364,154227.272727273,0,0,0,0,0,191636.363636364,0,0,0,0,154227.272727273,1016045.45454545,2375681.81818182,0,0,0,0,0,26000,690281.704545455,61358.2535885167,751639.958133971,383170.454545455,3185727.27272727,0,3185727.27272727,24064486.3636364,4950200,114295.454545455,29128981.8181818,10262785.2864434,175972.922006609,399644.758636364,575617.680642972,27920626.806879,22494032.8953748,34422067.1399522,3761344.95337025,38183412.0933224,-5426593.91150421,32756818.1818182,0,4613.63636363636,0,4613.63636363636,4613.63636363636,0,32756818.1818182,0,0,0,0,0,0,8.18181818181818,8.18181818181818,0,0,0,0,4022.72727272727,4022.72727272727,1690.90909090909,1077.27272727273,613.636363636364,177.272727272727,0,177.272727272727,86.3636363636364,159.090909090909,2113.63636363636,0,31.8181818181818,0,0,0,0,0,72.7272727272727,0,40.9090909090909,690.909090909091,77.2727272727273,0,0,918.181818181818,0,72.7272727272727,113.636363636364,0,0,86.3636363636364,0,0,0,0,9.09090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.6818181818182
2,0,0,0,0,0,45560,152770,0,0,0,0,37,3,394684,5,0.5,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0,0,0,28.5,2,360,396660,91120,305540,0,0,0,0,0,91120,305540,0,0,0,0,627480,1857020,0,0,0,0,0,99460,3911656.73333333,153886.5,4065543.23333333,1111649.33333333,2603180,0,2603180,13079902,5466298,0,18546200,14018794.5666667,642728.023227,261550.863,904278.886227,16587360.886227,41128765.4333333,27098696.5666667,3507458.886227,30606155.4528937,24541404.5471063,55147560,0,7806,1124,8930,8930,0,55147560,0,0,0,0,0,0,2.6,2.6,2232,0,0,0,0,2232,796,472,324,462,370,92,140,0,1398,0,8,0,4,0,0,0,42,0,350,690,20,0,0,190,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2564102564103
2,0,0,0,0,0,61330,3460,0,0,0,45450,37,1,394684,6,0.28,0.28,0,0,0,0.28,0.28,0,0,0,0,0,0,0,0,0.28,0.28,0,0,0,0.28,0.28,0,0,0,0,0,0,0,0,16,2,1607.14285714286,393714.285714286,219035.714285714,174678.571428571,0,0,0,0,0,219035.714285714,12357.1428571429,0,0,0,162321.428571429,849464.285714286,678607.142857143,0,0,0,0,0,23714.2857142857,606180,100437.734962406,706617.734962406,725802.083333333,2217000,0,2217000,19347900,1095332.14285714,0,20443232.1428571,4867935.96115288,182052.892875705,272023.095535714,454075.988411419,22018975.9884114,12958135.4674185,24215835.9611529,2671075.98841142,26886911.9495643,-9060840.52099287,17826071.4285714,0,2510.71428571429,0,2510.71428571429,2510.71428571429,0,17826071.4285714,0,0,0,0,0,0,14.6428571428571,14.6428571428571,1596.42857142857,0,0,0,1053.57142857143,2650,1232.14285714286,1189.28571428571,42.8571428571429,78.5714285714286,53.5714285714286,25,71.4285714285714,0,1382.14285714286,0,10.7142857142857,0,0,0,0,0,89.2857142857143,0,21.4285714285714,221.428571428571,50,0,0,646.428571428571,0,57.1428571428571,164.285714285714,0,0,114.285714285714,0,0,0,0,7.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.6818181818182
2,0,0,0,118770,0,106330,896230,0,0,0,0,33,3,411291,5,0.64,0.6,0.04,0,0,0.64,0.6,0.04,0,0,0,0,0,0,0,0.64,0.6,0.04,0,0,0.64,0.6,0.04,0,0,0,0,0,0,0,13.6,2,1171.875,1752078.125,351718.75,1400359.375,0,0,0,185578.125,0,166140.625,1400359.375,0,0,0,0,1151703.125,813734.375,0,0,0,0,0,19421.875,298749.544270833,313334.833881579,612084.378152412,120973.177083333,3081890.625,0,3081890.625,11932789.0625,3511679.6875,0,15444468.75,8392965.74273575,53309.243570699,233054.0859375,286363.329508199,15301043.0170082,51250471.7572643,20325754.8052357,3368253.9545082,23694008.7597439,35949428.7402561,59643437.5,3276.5625,812.5,0,812.5,2057.59375,47837812.5,11805625,0,0,0,0,337.5,0,34.84375,372.34375,175,0,0,0,0,175,726.5625,543.75,182.8125,351.5625,0,351.5625,103.125,0,1181.25,0,12.5,0,103.125,0,0,0,48.4375,0,115.625,601.5625,51.5625,0,0,160.9375,0,0,32.8125,0,0,54.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8823529411765
2,0,0,0,128090,0,90100,0,0,0,0,0,37,3,394684,6,0.58,0,0.58,0,0,0.58,0,0.58,0,0,0,0,0,0,0,0.58,0,0.58,0,0,0.58,0,0.58,0,0,0,0,0,0,0,14.25,2,655.172413793103,376189.655172414,376189.655172414,0,0,0,0,220844.827586207,0,155344.827586207,0,0,0,0,0,978862.068965517,1018913.79310345,0,0,0,106724.137931034,0,26327.5862068966,445258.642241379,96648.3575317604,541906.99977314,350387.212643678,5230517.24137931,0,5230517.24137931,11145274.137931,2442468.96551724,130062.068965517,13717805.1724138,6259843.7667606,154378.173375919,197131.592327586,351509.765703505,16833983.8665321,14758604.5091015,17511800.6262099,5582027.00708282,23093827.6332927,-2075379.35743067,21018448.2758621,0,2960.34482758621,0,2960.34482758621,2960.34482758621,0,21018448.2758621,0,0,0,0,405.172413793103,0,11.8965517241379,417.068965517241,0,0,0,0,0,0,522.413793103448,522.413793103448,0,113.793103448276,77.5862068965517,36.2068965517241,198.275862068966,60.3448275862069,894.827586206897,0,13.7931034482759,0,74.1379310344828,0,0,0,125.862068965517,0,20.6896551724138,260.344827586207,15.5172413793103,0,0,158.620689655172,0,37.9310344827586,112.068965517241,0,0,72.4137931034483,0,0,0,0,3.44827586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2564102564103
2,0,0,0,172760,0,88400,0,0,0,0,232060,33,2,411291,6,0.48,0,0.48,0,0,0,0,0,0,0,0.48,0,0.48,0,0,0.48,0,0.48,0,0,0,0,0,0,0,0.48,0,0.48,0,0,18.5,1,1458.33333333333,1027541.66666667,544083.333333333,483458.333333333,0,0,0,359916.666666667,0,184166.666666667,0,0,0,0,483458.333333333,1502812.5,212083.333333333,0,0,0,0,0,37000,975934.635416667,8269.375,984204.010416667,947815.972222222,0,2465416.66666667,2465416.66666667,5026383.33333333,0,0,5026383.33333333,7588165.14930556,122535.49134375,94840.723125,217376.21446875,5243759.54780208,3861918.18402778,10149131.8159722,2682792.88113542,12831924.6971076,-1381841.36377431,11450083.3333333,545.833333333333,433.333333333333,129.166666666667,562.5,769.916666666667,6375333.33333333,5074750,0,0,0,0,531.25,0,5.625,536.875,0,0,0,0,3072.91666666667,3072.91666666667,300,150,150,0,0,0,68.75,0,368.75,0,10.4166666666667,0,0,0,0,0,54.1666666666667,0,14.5833333333333,129.166666666667,27.0833333333333,0,0,0,0,0,95.8333333333333,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4705882352941
2,0,0,0,200240,0,845850,0,0,0,0,309680,37,4,394684,6,2.89,2.89,0,0,0,2.89,2.89,0,0,0,0,0,0,0,0,2.83,2.83,0,0,0,2.83,2.83,0,0,0,0,0,0,0,0,34.3333333333333,2,300.353356890459,479070.671378092,369643.109540636,109427.561837456,0,0,0,70756.183745583,0,298886.925795053,0,0,0,0,109427.561837456,1314314.48763251,832007.067137809,0,0,0,218699.64664311,0,24000,318269.932273263,24405.9652222429,342675.897495506,181665.724381625,566063.604240283,0,566063.604240283,7713363.95759717,2248045.93639576,157269.25795053,10118679.1519435,6070655.24597997,65491.3018735308,157789.26795053,223280.569824061,8624485.57469648,8814256.41479741,13905796.6466121,789344.174064343,14695140.8206765,189770.840100929,14884911.6607774,0,2096.46643109541,0,2096.46643109541,2096.46643109541,0,14884911.6607774,0,0,0,0,138.86925795053,0,13.0742049469965,151.943462897527,0,0,0,0,1876.32508833922,1876.32508833922,395.406360424028,204.240282685512,191.166077738516,183.038869257951,85.8657243816254,97.1731448763251,156.890459363958,0,735.335689045936,0,8.8339222614841,0,2.82685512367491,0,0,0,87.6325088339223,0,10.6007067137809,132.508833922261,38.5159010600707,0,0,287.632508833922,0,24.7349823321555,79.8586572438163,0,0,60.4240282685512,0,0,0,0,1.76678445229682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8
2,0,0,0,217910,0,23800,0,0,264300,0,0,33,1,411291,6,0.26,0,0.26,0,0,0.26,0,0.26,0,0,0,0,0,0,0,0.26,0,0.26,0,0,0.26,0,0.26,0,0,0,0,0,0,0,14,2,769.230769230769,1946192.30769231,929653.846153846,1016538.46153846,0,0,0,838115.384615385,0,91538.4615384615,0,0,1016538.46153846,0,0,1584230.76923077,399846.153846154,0,0,0,0,0,109307.692307692,603449.022435897,18320,621769.022435897,1574832.69230769,2695615.38461538,0,2695615.38461538,6167607.69230769,0,0,6167607.69230769,6647469.63782051,89169.4477838942,124017.293076923,213186.740860817,9076409.81778389,-6530161.94551282,12815077.3301282,2908802.1254762,15723879.4556044,-15606571.7632967,117307.692307692,0,0,19.2307692307692,19.2307692307692,19.2307692307692,0,117307.692307692,0,0,0,0,453.846153846154,0,3.46153846153846,457.307692307692,0,0,101473.076923077,0,0,101473.076923077,161.538461538462,146.153846153846,15.3846153846154,0,0,0,226.923076923077,0,388.461538461538,0,0,0,30.7692307692308,0,0,0,61.5384615384615,0,0,7.69230769230769,115.384615384615,0,0,23.0769230769231,0,0,76.9230769230769,0,0,73.0769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0909090909091
2,0,0,0,235580,0,44880,0,0,66070,0,0,37,2,394684,5,0.43,0,0.43,0,0,0.43,0,0.43,0,0,0,0,0,0,0,0.43,0,0.43,0,0,0.43,0,0.43,0,0,0,0,0,0,0,30.5,2,348.837209302326,805883.720930232,652232.558139535,153651.162790698,0,0,0,547860.465116279,0,104372.093023256,0,0,153651.162790698,0,0,841581.395348837,2201023.25581395,2218953.48837209,0,0,0,0,99116.2790697674,5633214.42829457,188355.569155447,5821569.99745002,0,3026953.48837209,0,3026953.48837209,22132644.1860465,23568869.7674419,1403462.79069767,47104976.744186,36675466.0611413,483244.133534945,647249.148837209,1130493.28237215,26969769.5907739,265857882.776068,59487788.8811709,4157446.77074425,63645235.6519152,238888113.185294,302533348.837209,36576.7441860465,15732.5581395349,409.302325581395,16141.8604651163,30041.0232558139,160206139.534884,142327209.302326,0,0,0,0,1369.76744186046,0,3.48837209302326,1373.25581395349,0,0,2044.18604651163,0,0,2044.18604651163,1467.44186046512,823.255813953488,644.186046511628,1741.86046511628,1116.27906976744,625.581395348837,153.488372093023,0,3362.79069767442,0,13.953488372093,0,0,0,0,0,44.1860465116279,0,1427.90697674419,1376.74418604651,25.5813953488372,0,0,360.46511627907,0,0,9.30232558139535,0,0,104.651162790698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.25
2,0,0,0,240480,0,98600,0,0,99110,0,116030,33,1,411291,6,0.66,0,0.66,0,0,0.66,0,0.66,0,0,0,0,0,0,0,0.66,0,0.66,0,0,0.66,0,0.66,0,0,0,0,0,0,0,13,2,606.060606060606,839727.272727273,513757.575757576,325969.696969697,0,0,0,364363.636363636,0,149393.939393939,0,0,150166.666666667,0,175803.03030303,1250878.78787879,446121.212121212,0,0,0,0,0,69969.696969697,780789.204545454,843416.121212121,1624205.32575758,68932.0707070707,2578909.09090909,0,2578909.09090909,4636207.57575758,198640.909090909,0,4834848.48484848,4909766.27525252,110373.732251591,90414.7772727273,200788.509524318,7415905.17619098,5655051.90656566,9545973.8510101,2779697.60043341,12325671.4514435,-1760853.26962533,10564818.1818182,318.181818181818,472.727272727273,172.727272727273,645.454545454545,766.363636363636,4645454.54545454,5919363.63636364,0,0,0,0,386.363636363636,0,5.75757575757576,392.121212121212,0,0,6662.12121212121,0,1116.66666666667,7778.78787878788,278.787878787879,103.030303030303,175.757575757576,22.7272727272727,0,22.7272727272727,71.2121212121212,0,372.727272727273,0,0,0,15.1515151515152,0,0,0,31.8181818181818,0,9.09090909090909,143.939393939394,56.0606060606061,0,0,25.7575757575758,0,0,60.6060606060606,0,0,30.3030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0909090909091
2,0,0,0,29450,0,271980,252060,0,0,0,19200,38,1,370532,6,0.16,0.16,0,0,0,0,0,0,0,0,0.16,0.16,0,0,0,0.16,0.16,0,0,0,0,0,0,0,0,0.16,0.16,0,0,0,36,2,812.5,3579312.5,1883937.5,1695375,0,0,0,184062.5,0,1699875,1575375,0,0,0,120000,1089000,2394437.5,0,0,0,0,0,22187.5,1216653.203125,89099.4773391813,1305752.68046418,0,0,1232687.5,1232687.5,15413687.5,7398881.25,0,22812568.75,17392790.9304642,206115.989669593,363254.7009375,569370.690607093,15983058.1906071,969709.069535818,31573790.9304642,1802058.19060709,33375849.1210713,-15013349.1210713,18362500,0,1625,325,1950,1950,0,18362500,0,0,0,0,368.75,0,5443.75,5812.5,3768.75,0,0,0,1106.25,4875,743.75,543.75,200,431.25,325,106.25,300,93.75,1568.75,0,0,0,0,0,0,0,62.5,0,0,693.75,37.5,0,0,300,0,0,112.5,0,0,362.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.4166666666667
2,0,0,0,314100,0,47600,203690,0,0,0,0,37,2,394684,6,0.36,0,0.36,0,0,0.36,0,0.36,0,0,0,0,0,0,0,0.36,0,0.36,0,0,0.36,0,0.36,0,0,0,0,0,0,0,22,1,436.111111111111,1570527.77777778,1004722.22222222,565805.555555556,0,0,0,872500,0,132222.222222222,565805.555555556,0,0,0,0,1286361.11111111,1878416.66666667,0,0,0,0,0,54277.7777777778,9287675.09259259,749934.576023392,10037609.668616,0,2503055.55555556,0,2503055.55555556,24458705.5555556,14098344.4444444,0,38557050,29320221.4463938,992117.734892763,526661.595,1518779.32989276,28480540.4410039,8772778.55360623,53778927.0019493,4021834.88544832,57800761.8873976,-19707761.8873976,38093000,0,5205.55555555555,866.666666666667,6072.22222222222,6072.22222222222,0,38093000,0,0,0,0,2183.33333333333,0,4.44444444444444,2187.77777777778,6202.77777777778,0,0,0,0,6202.77777777778,1533.33333333333,1033.33333333333,500,1075,561.111111111111,513.888888888889,194.444444444444,0,2802.77777777778,0,5.55555555555555,0,0,0,0,0,61.1111111111111,0,1055.55555555556,763.888888888889,52.7777777777778,0,0,630.555555555555,0,0,105.555555555556,0,0,127.777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.25
2,0,0,0,36910,0,0,0,0,99110,0,0,33,1,411291,6,0.26,0,0.26,0,0,0.26,0,0.26,0,0,0,0,0,0,0,0.26,0,0.26,0,0,0.26,0,0.26,0,0,0,0,0,0,0,7.66666666666667,2,1269.23076923077,523153.846153846,141961.538461538,381192.307692308,0,0,0,141961.538461538,0,0,0,0,381192.307692308,0,0,2203961.53846154,420846.153846154,0,0,0,119038.461538462,0,199692.307692308,1773176.53846154,1967855.19230769,3741031.73076923,572614.743589744,2695576.92307692,0,2695576.92307692,12591511.5384615,3316315.38461538,0,15907826.9230769,11507945.1666667,458505.302599038,235400.408653846,693905.711252885,15980994.1727913,19327977.9102564,24099456.7051282,3389482.63432981,27488939.339458,3346983.73746506,30835923.0769231,1815.38461538462,561.538461538462,0,561.538461538462,1251.38461538462,24035692.3076923,6800230.76923077,0,0,0,0,303.846153846154,0,0,303.846153846154,0,0,50734.6153846154,0,0,50734.6153846154,830.769230769231,292.307692307692,538.461538461538,303.846153846154,15.3846153846154,288.461538461538,142.307692307692,0,1276.92307692308,0,7.69230769230769,0,0,0,0,0,123.076923076923,0,161.538461538462,350,30.7692307692308,0,0,407.692307692308,0,15.3846153846154,76.9230769230769,0,0,103.846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0909090909091
