"연령별","무기질비료_질소질_지출액1","무기질비료_인산질_지출액1","무기질비료_가리질_지출액1","무기질비료_복합_지출액1","무기질비료_토양개량제_지출액1","무기질비료_기타_지출액1","유기질비료_퇴구비_지출액1","유기질비료_계분_지출액1","유기질비료_우분_지출액1","유기질비료_돈분_지출액1","유기질비료_기타_지출액1","지역별","규모별","조성비","경영수준별","경지면적_합계_계","경지면적_합계_논","경지면적_합계_밭","경지면적_합계_임지","경지면적_합계_기타","경지면적_자작지_계","경지면적_자작지_논","경지면적_자작지_밭","경지면적_자작지_임지","경지면적_자작지_기타","경지면적_차용지_계","경지면적_차용지_논","경지면적_차용지_밭","경지면적_차용지_임지","경지면적_차용지_기타","재배면적_합계_계","재배면적_합계_논","재배면적_합계_밭","재배면적_합계_임지","재배면적_합계_기타","재배면적_자작지_계","재배면적_자작지_논","재배면적_자작지_밭","재배면적_자작지_임지","재배면적_자작지_기타","재배면적_차용지_계","재배면적_차용지_논","재배면적_차용지_밭","재배면적_차용지_임지","재배면적_차용지_기타","수령","전/겸업별","재배본수_ha당","비료비_ha당","무기질비료_ha당","유기질비료_ha당","무기질비료_질소질_지출액2","무기질비료_인산질_지출액2","무기질비료_가리질_지출액2","무기질비료_복합_지출액2","무기질비료_토양개량제_지출액2","무기질비료_기타_지출액2","유기질비료_퇴구비_지출액2","유기질비료_계분_지출액2","유기질비료_우분_지출액2","유기질비료_돈분_지출액2","유기질비료_기타_지출액2","농약비_ha당","수도광열비_ha당","제재료비_ha당","소농구비_ha당","수선비_ha당","임차료_ha당","위탁영농비_ha당","기타비용_ha당","기계_감가상각비_ha당","시설물_감가상각비_ha당","감가상각비_ha당","자동차비_ha당","자가토지용역비_ha당","임차토지용역비_ha당","토지용역비_ha당","자가노동비_ha당","고용노동비_ha당","급식물비_ha당","노동비_ha당","경영비","고정자본용역비_ha당","유동자본용역비_ha당","자본용역비_ha당","생감 수량_ha당","반건시 수량_ha당","건시 수량_ha당","감말랭이 수량_ha당","건시 환산 소계 수량_ha당","총 생산량(생감 기준)_ha당","생감 기준평가액_ha당","건시 (생감 기준) 소계 평가액_ha당","총 생산액(생감 기준)_ha당","부산물 생산량_ha당","무기질_질소질_수량_ha당","무기질_인산질_수량_ha당","무기질_가리질_수량_ha당","무기질_복합_수량_ha당","무기질_토양개량제_수량_ha당","무기질_기타_수량_ha당","무기질_합계_수량_ha당","유기질_퇴구비_수량_ha당","유기질_계분_수량_ha당","유기질_우분_수량_ha당","유기질_돈분_수량_ha당","유기질_기타_수량_ha당","유기질_합계_수량_ha당","총 노동시간_보통자가_ha당","총 노동시간_보통자가_남_ha당","총 노동시간_보통자가_여_ha당","총 노동시간_보통고용_ha당","총 노동시간_보통고용_남_ha당","총 노동시간_보통고용_여_ha당","총 노동시간_특수자가_ha당","총 노동시간_특수고용_ha당","총 노동시간_합계_ha당","간벌_시간_ha당","건조_시간_ha당","경운_시간_ha당","관수(살수)_시간_ha당","두둑_시간_ha당","멀칭_시간_ha당","배수로 정비 및 관리_시간_ha당","병해충방제_시간_ha당","보식작업_시간_ha당","선별_시간_ha당","수확 및 운반_시간_ha당","시비_시간_ha당","시설물 보수_시간_ha당","식재(조림)_시간_ha당","열매솎기(적과)_시간_ha당","인공교배 또는 수정_시간_ha당","재배지 정리_시간_ha당","전정_시간_ha당","접목 및 관리_시간_ha당","정지_시간_ha당","제초_시간_ha당","종묘 이식_시간_ha당","차광막 설치_시간_ha당","채종_시간_ha당","꽃눈솎기(적뢰)_시간_ha당","출하_시간_ha당","지주세우기_시간_ha당","일반관리_시간_ha당","파종_시간_ha당","표고목 눕히기_시간_ha당","표고목 뒤집기_시간_ha당","표고목 벌채_시간_ha당","표고목 세우기_시간_ha당","표고목 폐기_시간_ha당","버섯발생작업_시간_ha당","재배장 소독_시간_ha당","종균접종_시간_ha당","천공작업_시간_ha당","표고세척_시간_ha당","기타_시간_ha당","내급비","소득","부가가치","직접생산비","간접생산비","생산비 합계_ha당","순수익","가중치"
2,0,0,0,0,0,0,0,0,0,0,0,38,3,242051,6,1.61,0.05,0.14,1.42,0,1.61,0.05,0.14,1.42,0,0,0,0,0,0,1.61,0.05,0.14,1.42,0,1.61,0.05,0.14,1.42,0,0,0,0,0,0,20,2,593.167701863354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,929627.329192547,59627.3291925466,5372670.80745342,0,0,0,0,0,570559.00621118,159084.66819222,729643.6744034,0,168944.099378882,0,168944.099378882,8025910.55900621,2427055.90062112,0,10452966.4596273,9760676.04086303,147986.133721935,182301.173043727,330287.306765662,18633.5403726708,0,0,0,0,18633.5403726708,20186335.4037267,0,20186335.4037267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453.416149068323,246.583850931677,206.832298136646,155.27950310559,130.434782608696,24.8447204968944,67.0807453416149,0,675.776397515528,0,0,0,0,0,0,0,39.1304347826087,0,236.024844720497,298.136645962733,0,0,0,0,0,0,37.2670807453416,0,0,65.2173913043478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8525141.96515075,10425659.3628637,12852715.2634848,17786586.5998692,499231.406144544,18285818.0060138,1900517.39771292,48.7272727272727
2,0,0,0,0,0,0,0,0,0,0,80000,37,1,256777,5,0.39,0,0.39,0,0,0.39,0,0.39,0,0,0,0,0,0,0,0.26,0,0.26,0,0,0.26,0,0.26,0,0,0,0,0,0,0,28.5,2,500,307692.307692308,0,307692.307692308,0,0,0,0,0,0,0,0,0,0,307692.307692308,654000,778846.153846154,15115384.6153846,0,0,0,0,576923.076923077,9237948.71794872,0,9237948.71794872,2307692.30769231,1153846.15384615,0,1153846.15384615,25439134.6153846,6298076.92307692,0,31737211.5384615,35533341.1025641,1076596.4163359,533084.555979808,1609680.9723157,69230.7692307692,0,0,0,0,69230.7692307692,103846153.846154,0,103846153.846154,0,0,0,0,0,0,0,0,0,0,0,0,769.230769230769,769.230769230769,1238.46153846154,926.923076923077,311.538461538462,384.615384615385,384.615384615385,0,284.615384615385,0,1907.69230769231,0,0,0,0,0,0,0,180.769230769231,0,807.692307692308,807.692307692308,7.69230769230769,0,0,0,0,0,0,0,0,103.846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28202661.7415465,68312812.7435897,74610889.6666667,60972475.7179487,2763527.12616186,63736002.8441106,40110151.0020433,96.0131578947368
2,0,0,0,0,0,0,0,0,200000,0,0,38,1,242051,6,0.17,0.17,0,0,0,0.17,0.17,0,0,0,0,0,0,0,0,0.17,0.17,0,0,0,0.17,0.17,0,0,0,0,0,0,0,0,16,1,1470.58823529412,1176470.58823529,0,1176470.58823529,0,0,0,0,0,0,0,0,1176470.58823529,0,0,1621764.70588235,42647.0588235294,0,0,0,0,0,247058.823529412,112941.176470588,170823.529411765,283764.705882353,3294117.64705882,1882352.94117647,0,1882352.94117647,13078600,4042870.58823529,0,17121470.5882353,10950745.1176471,442755.63936,219103.369058824,661859.008418823,9764.70588235294,0,676.470588235294,705.882352941176,4810.88235294118,14575.5882352941,9764705.88235294,13695488.2352941,23460194.1176471,0,0,0,0,0,0,0,0,0,0,9411.76470588235,0,0,9411.76470588235,741.176470588235,35.2941176470588,705.882352941176,247.058823529412,247.058823529412,0,188.235294117647,0,1176.47058823529,0,0,0,0,0,0,0,94.1176470588235,0,0,541.176470588235,35.2941176470588,0,0,0,0,0,282.352941176471,0,0,223.529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15622811.9495953,12509449,16552319.5882353,24029345.1176471,2544211.94959529,26573557.0672424,-3113362.94959529,104.558823529412
2,0,0,0,0,0,0,0,0,2000000,0,0,36,3,251508,6,1.17,0.75,0,0.36,0.06,0.75,0.75,0,0,0,0.42,0,0,0.36,0.06,1.17,0.75,0,0.36,0.06,0.75,0.75,0,0,0,0.42,0,0,0.36,0.06,25,2,478.632478632479,1709401.70940171,0,1709401.70940171,0,0,0,0,0,0,0,0,1709401.70940171,0,0,847435.897435897,117094.017094017,688034.188034188,0,0,914529.914529915,0,2012820.51282051,2160113.96011396,76545.2091767881,2236659.16929075,0,1982905.98290598,1085470.08547009,3068376.06837607,5018449.57264957,5427350.42735043,0,10445800,15290303.9214275,220813.675422042,181436.272975983,402249.948398025,10256.4102564103,0,0,0,0,10256.4102564103,15384615.3846154,0,15384615.3846154,0,0,0,0,0,0,0,0,0,0,170940.170940171,0,0,170940.170940171,188.034188034188,188.034188034188,0,377.777777777778,145.299145299145,232.478632478633,86.3247863247863,17.0940170940171,669.230769230769,0,0,0,0,0,0,0,16.2393162393162,0,59.8290598290598,273.504273504273,17.0940170940171,0,0,0,0,68.3760683760684,184.615384615385,0,0,25.6410256410256,0,0,0,0,0,17.0940170940171,6.83760683760684,0,0,0,0,0,0,0,0,0,0,0,0,7403605.50395358,94311.4631878845,7521661.89053831,19223283.408607,3470626.01677409,22693909.4253811,-7309294.04076569,42
2,0,0,0,0,0,0,0,0,210000,0,0,36,2,251508,6,0.63,0.47,0,0,0.16,0.2,0.2,0,0,0,0.43,0.27,0,0,0.16,0.63,0.47,0,0,0.16,0.2,0.2,0,0,0,0.43,0.27,0,0,0.16,31.7,2,719.047619047619,333333.333333333,0,333333.333333333,0,0,0,0,0,0,0,0,333333.333333333,0,0,200634.920634921,214126.984126984,0,0,0,0,0,298412.698412698,1079153.43915344,113884.711779449,1193038.15093289,0,968253.968253968,2104761.9047619,3073015.87301587,14440820.6349206,1238095.23809524,0,15678915.8730159,5833911.23029797,192726.411587524,181331.191044524,374057.602632048,13684.126984127,0,0,0,0,13684.126984127,20526190.4761905,0,20526190.4761905,0,0,0,0,0,0,0,0,0,0,19047.619047619,0,0,19047.619047619,179.365079365079,179.365079365079,0,114.285714285714,38.0952380952381,76.1904761904762,512.698412698413,0,806.349206349206,0,0,0,0,0,0,0,49.2063492063492,0,0,0,50.7936507936508,0,0,166.666666666667,0,76.1904761904762,380.952380952381,0,0,82.5396825396825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15783132.2058067,14692279.2458925,18035136.3887497,18169969.9604567,3447073.47564792,21617043.4361046,-1090852.95991414,55.2666666666667
2,0,0,0,0,0,0,0,0,26000,0,24800,38,1,242051,5,0.17,0.17,0,0,0,0.17,0.17,0,0,0,0,0,0,0,0,0.17,0.17,0,0,0,0.17,0.17,0,0,0,0,0,0,0,0,32,1,823.529411764706,298823.529411765,0,298823.529411765,0,0,0,0,0,0,0,0,152941.176470588,0,145882.352941176,1370588.23529412,155294.117647059,0,0,0,0,0,0,240000,240951.083591331,480951.083591331,0,3921529.41176471,0,3921529.41176471,18304270.5882353,5779411.76470588,0,24083682.3529412,8327119.73065015,247842.390711678,280889.677311176,528732.068022854,9411.76470588235,0,6235.29411764706,1000,27659.4117647059,37071.1764705882,9411764.70588235,71511929.4117647,80923694.1176471,0,0,0,0,0,0,0,0,0,0,1176.47058823529,0,470.588235294118,1647.05882352941,1176.47058823529,658.823529411765,517.647058823529,352.941176470588,352.941176470588,0,58.8235294117647,0,1588.23529411765,0,0,0,0,0,0,0,94.1176470588235,0,0,1294.11764705882,23.5294117647059,0,0,0,0,0,117.647058823529,0,0,58.8235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22754532.0680229,72596574.3869969,78375986.1517028,26631390.3188854,4450261.47978756,31081651.798673,49842042.3189741,104.558823529412
2,0,0,0,0,0,0,0,0,432000,0,290000,38,1,242051,6,0.4,0.4,0,0,0,0.4,0.4,0,0,0,0,0,0,0,0,0.4,0.4,0,0,0,0.4,0.4,0,0,0,0,0,0,0,0,32,1,500,1805000,0,1805000,0,0,0,0,0,0,0,0,1080000,0,725000,881250,36325,0,0,0,0,0,0,1681666.66666667,101640,1783306.66666667,0,2500000,0,2500000,16016335,13609850,0,29626185,18357782.6666667,228443.467540333,350713.933854,579157.401394333,16250,0,0,0,0,16250,16250000,0,16250000,0,0,0,0,0,0,0,0,0,0,9000,0,2500,11500,1040,640,400,975,400,575,37.5,0,2052.5,0,0,0,0,0,0,0,50,0,0,1775,20,0,0,0,0,20,150,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19095492.4013943,-2107782.66666666,11502067.3333333,34374117.6666667,3079157.40139433,37453275.068061,-21203275.068061,104.558823529412
2,0,0,0,0,0,0,0,0,690000,0,480000,37,2,256777,6,0.68,0,0.68,0,0,0.68,0,0.68,0,0,0,0,0,0,0,0.68,0,0.68,0,0,0.68,0,0.68,0,0,0,0,0,0,0,37,2,300,1720588.23529412,0,1720588.23529412,0,0,0,0,0,0,0,0,1014705.88235294,0,705882.352941176,185514.705882353,230882.352941176,0,0,0,0,0,0,340988.235294118,53944.2724458204,394932.507739938,0,588235.294117647,0,588235.294117647,12565076.4705882,2933441.17647059,0,15498517.6470588,5722135.97832817,62653.3569597028,191197.950462206,253851.307421909,10147.0588235294,0,0,0,0,10147.0588235294,10147058.8235294,0,10147058.8235294,0,0,0,0,0,0,0,0,0,0,8823.5294117647,0,1764.70588235294,10588.2352941176,661.764705882353,411.764705882353,250,235.294117647059,14.7058823529412,220.588235294118,126.470588235294,0,1023.52941176471,0,0,0,0,0,0,0,100,0,338.235294117647,382.352941176471,29.4117647058824,0,0,0,0,0,44.1176470588235,0,0,129.411764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13407163.0721278,4424922.84520124,7358364.02167183,18287212.4489164,842086.601539556,19129299.050456,-8982240.22692655,68.8181818181818
2,0,0,0,0,0,0,0,0,75000,0,114000,38,1,242051,6,0.17,0.17,0,0,0,0.17,0.17,0,0,0,0,0,0,0,0,0.17,0.17,0,0,0,0.17,0.17,0,0,0,0,0,0,0,0,16,1,941.176470588235,1111764.70588235,0,1111764.70588235,0,0,0,0,0,0,0,0,441176.470588235,0,670588.235294118,305941.176470588,62588.2352941177,0,0,0,0,0,0,240000,239152.941176471,479152.941176471,0,2352941.17647059,0,2352941.17647059,24360635.2941176,0,0,24360635.2941176,2201498.05882353,270635.134545882,280158.312357059,550793.446902941,7352.94117647059,0,1411.76470588235,341.176470588235,6610.23529411765,13963.1764705882,7352941.17647059,17331924.7058824,24684865.8823529,0,0,0,0,0,0,0,0,0,0,3529.41176470588,0,2352.94117647059,5882.35294117647,1535.29411764706,888.235294117647,647.058823529412,0,0,0,94.1176470588235,0,1629.41176470588,0,0,0,0,0,0,0,117.647058823529,0,0,1117.64705882353,35.2941176470588,0,0,0,0,0,147.058823529412,0,0,211.764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27264369.9174912,22483367.8235294,22483367.8235294,26562133.3529412,2903734.62337353,29465867.9763147,-4781002.09396176,104.558823529412
2,0,0,0,0,0,0,107000,0,120000,0,470000,33,1,235300,6,0.26,0,0,0.26,0,0.26,0,0,0.26,0,0,0,0,0,0,0.26,0,0,0.26,0,0.26,0,0,0.26,0,0,0,0,0,0,27,2,192.307692307692,2680769.23076923,0,2680769.23076923,0,0,0,0,0,0,411538.461538462,0,461538.461538462,0,1807692.30769231,792692.307692308,250000,0,0,0,0,0,334615.384615385,419897.435897436,176356.275303644,596253.71120108,692307.692307692,61538.4615384615,0,61538.4615384615,21108980.7692308,769230.769230769,34615.3846153846,21912826.9230769,6352386.16142935,267725.279407071,281567.449683654,549292.729090725,5769.23076923077,0,1923.07692307692,0,7596.15384615385,13365.3846153846,8653846.15384615,18990384.6153846,27644230.7692308,0,0,0,0,0,0,0,0,769.230769230769,0,7692.30769230769,0,3846.15384615385,12307.6923076923,896.153846153846,742.307692307692,153.846153846154,0,0,0,326.923076923077,0,1223.07692307692,0,0,0,0,0,0,0,38.4615384615385,0,0,384.615384615385,230.769230769231,0,0,0,0,57.6923076923077,153.846153846154,0,0,357.692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21753210.2788625,21291844.6078014,22062292.4426451,27494765.2496626,610831.190629187,28105596.4402918,-461365.671061035,66.3846153846154
2,0,0,0,0,0,0,126000,0,0,0,0,36,1,251508,6,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.13,0,0,0.13,0,0.13,0,0,0.13,0,0,0,0,0,0,29,2,538.461538461538,969230.769230769,0,969230.769230769,0,0,0,0,0,0,969230.769230769,0,0,0,0,1138461.53846154,169692.307692308,0,0,76923.0769230769,0,0,0,432666.666666667,90098.4615384615,522765.128205128,479487.17948718,246153.846153846,0,246153.846153846,11003353.8461538,0,0,11003353.8461538,3608068,199479.719350379,144819.091218462,344298.810568841,8461.53846153846,0,0,0,0,8461.53846153846,12692307.6923077,0,12692307.6923077,0,0,0,0,0,0,0,0,5384.61538461538,0,0,0,0,5384.61538461538,630.769230769231,315.384615384615,315.384615384615,0,0,0,92.3076923076923,0,723.076923076923,0,0,0,0,0,0,0,69.2307692307692,0,15.3846153846154,492.307692307692,23.0769230769231,0,0,0,0,15.3846153846154,76.9230769230769,0,0,23.0769230769231,0,0,0,0,7.69230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11593806.5028765,9084239.69230769,9084239.69230769,14611421.8461538,590452.656722687,15201874.5028765,-2509566.81056884,90.8205128205128
2,0,0,0,0,0,0,190000,0,0,0,220000,35,1,258895,6,0.47,0.03,0.44,0,0,0.47,0.03,0.44,0,0,0,0,0,0,0,0.47,0.03,0.44,0,0,0.47,0.03,0.44,0,0,0,0,0,0,0,14.8571428571429,2,185.106382978723,872340.425531915,0,872340.425531915,0,0,0,0,0,0,404255.319148936,0,0,0,468085.106382979,1113191.4893617,179787.234042553,0,17021.2765957447,0,0,0,0,182836.879432624,61787.2340425532,244624.113475177,269503.546099291,3085106.38297872,0,3085106.38297872,7368957.44680851,2133242.55319149,0,9502200,5088605.63829787,113087.267358723,126679.697704468,239766.965063191,765.957446808511,0,1417.02127659574,0,5597.23404255319,6363.1914893617,1531914.89361702,13993085.106383,15525000,0,0,0,0,0,0,0,0,2127.65957446809,0,0,0,851.063829787234,2978.72340425532,359.574468085106,25.531914893617,334.042553191489,165.957446808511,46.8085106382979,119.148936170213,129.787234042553,0,655.31914893617,0,0,0,0,0,0,0,76.5957446808511,0,34.0425531914894,161.702127659574,29.7872340425532,0,0,0,0,0,68.0851063829787,0,0,200,0,0,0,0,85.1063829787234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10693830.7948504,10436394.3617021,12569636.9148936,12457563.0851064,3324873.34804191,15782436.4331483,-257436.433148297,94.7142857142857
2,0,0,0,0,0,0,238000,0,0,0,0,38,1,242051,6,0.13,0,0.13,0,0,0.13,0,0.13,0,0,0,0,0,0,0,0.13,0,0.13,0,0,0.13,0,0.13,0,0,0,0,0,0,0,8,2,592.307692307692,1830769.23076923,0,1830769.23076923,0,0,0,0,0,0,1830769.23076923,0,0,0,0,319230.769230769,84615.3846153846,669230.769230769,0,0,0,0,0,116923.076923077,20242.9149797571,137165.991902834,0,1076923.07692308,0,1076923.07692308,13558984.6153846,0,0,13558984.6153846,3283063.14574899,23557.018037247,178484.249209231,202041.267246478,4615.38461538462,0,0,0,0,4615.38461538462,4615384.61538462,0,4615384.61538462,0,0,0,0,0,0,0,0,10769.2307692308,0,0,0,0,10769.2307692308,815.384615384615,430.769230769231,384.615384615385,0,0,0,84.6153846153846,0,900,0,0,0,0,0,0,0,53.8461538461538,0,153.846153846154,492.307692307692,38.4615384615385,0,0,0,0,0,53.8461538461538,0,0,107.692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14837948.9595542,1332321.46963563,1332321.46963563,16842047.7611336,1278964.34416955,18121012.1053032,-13505627.4899185,104.558823529412
2,0,0,0,0,0,0,460000,0,0,0,0,36,1,251508,5,0.26,0,0.26,0,0,0.26,0,0.26,0,0,0,0,0,0,0,0.23,0,0.23,0,0,0.23,0,0.23,0,0,0,0,0,0,0,22,2,326.086956521739,2000000,0,2000000,0,0,0,0,0,0,2000000,0,0,0,0,1030434.7826087,780869.565217391,0,0,0,0,0,347826.086956522,1028579.71014493,120038.01242236,1148617.72256729,1195652.17391304,1478260.86956522,0,1478260.86956522,21114665.2173913,0,0,21114665.2173913,6754908.33126294,322750.20293253,274009.646632391,596759.849564921,24695.652173913,0,0,869.565217391304,2634.78260869565,27330.4347826087,37043478.2608696,8642086.95652174,45685565.2173913,0,0,0,0,0,0,0,0,17391.3043478261,0,0,0,0,17391.3043478261,1113.04347826087,656.521739130435,456.521739130435,0,0,0,226.086956521739,0,1339.13043478261,0,0,0,0,0,0,0,108.695652173913,0,0,695.652173913043,34.7826086956522,0,0,0,0,130.434782608696,208.695652173913,0,0,160.869565217391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23189685.9365214,38930656.8861284,38930656.8861284,27869573.5486542,2075020.71913014,29944594.2677844,15740970.9496069,90.8205128205128
2,0,0,0,0,0,0,960000,0,0,0,385000,38,2,242051,6,0.67,0.13,0.54,0,0,0.67,0.13,0.54,0,0,0,0,0,0,0,0.67,0.13,0.54,0,0,0.67,0.13,0.54,0,0,0,0,0,0,0,20.4,2,541.791044776119,2007462.68656716,0,2007462.68656716,0,0,0,0,0,0,1432835.82089552,0,0,0,574626.865671642,772238.805970149,114925.373134328,5755223.88059701,0,0,0,0,0,1011940.29850746,44367.6355066771,1056307.93401414,0,708955.223880597,0,708955.223880597,13948985.0746269,4695701.49253731,0,18644686.5671642,14643911.1728201,96653.6589311862,295917.820464179,392571.479395365,19402.9850746269,0,0,0,0,19402.9850746269,21268656.7164179,0,21268656.7164179,0,0,0,0,0,0,0,0,8955.22388059701,0,0,0,1492.53731343284,10447.7611940299,713.432835820895,534.328358208955,179.10447761194,358.208955223881,298.507462686567,59.7014925373134,137.313432835821,0,1208.9552238806,0,0,0,0,0,0,0,47.7611940298507,0,358.208955223881,617.910447761194,29.8507462686567,0,0,0,0,0,59.7014925373134,0,0,95.5223880597015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15050511.7779028,6624745.5435978,11320447.0361351,28592896.247447,1101526.70327596,29694422.9507229,-8425766.23430503,49.0555555555556
2,0,0,0,0,0,28000,0,0,525000,0,0,36,2,251508,6,0.56,0,0.22,0,0.34,0.56,0,0.22,0,0.34,0,0,0,0,0,0.56,0,0.22,0,0.34,0.56,0,0.22,0,0.34,0,0,0,0,0,4,1,280.357142857143,987500,50000,937500,0,0,0,0,0,50000,0,0,937500,0,0,990178.571428571,26785.7142857143,0,0,0,0,0,1117142.85714286,171142.857142857,128571.428571429,299714.285714286,0,2982142.85714286,0,2982142.85714286,2799889.28571429,0,0,2799889.28571429,3672829.42857143,23297.7765657143,64198.7917548214,87496.5683205357,3078.57142857143,0,0,0,0,3078.57142857143,4617857.14285714,0,4617857.14285714,0,0,0,0,0,0,178570.535714286,178570.535714286,0,0,5357.14285714286,0,0,5357.14285714286,164.285714285714,82.1428571428571,82.1428571428571,0,0,0,26.7857142857143,0,191.071428571429,0,0,0,0,0,0,0,39.2857142857143,0,0,0,21.4285714285714,0,0,23.2142857142857,0,7.14285714285714,85.7142857142857,0,0,14.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5869528.71117768,945027.714285715,945027.714285715,6472718.71428571,3069639.42546339,9542358.13974911,-4924500.99689196,55.2666666666667
2,0,0,0,0,0,290000,64500,0,0,0,595000,37,1,256777,6,0.66,0,0,0,0.66,0.33,0,0,0,0.33,0.33,0,0,0,0.33,0.43,0,0,0,0.43,0.1,0,0,0,0.1,0.33,0,0,0,0.33,47,2,395.348837209302,2208139.53488372,674418.604651163,1533720.93023256,0,0,0,0,0,674418.604651163,150000,0,0,0,1383720.93023256,1266279.06976744,203488.372093023,2437209.30232558,0,0,0,0,34883.7209302326,536558.139534884,52339.5348837209,588897.674418605,837209.302325581,186046.511627907,697674.418604651,883720.930232558,9677432.55813953,6599048.8372093,0,16276481.3953488,15129607.2325581,169302.172661279,243140.062019884,412442.234681163,10465.1162790698,0,0,716.279069767442,2170.32558139535,12635.4418604651,10465116.2790698,7118667.90697674,17583784.1860465,0,0,0,0,0,0,930.232558139535,930.232558139535,697.674418604651,0,0,0,3255.81395348837,3953.48837209302,639.53488372093,202.325581395349,437.209302325581,544.186046511628,0,544.186046511628,48.8372093023256,0,1232.55813953488,0,0,0,2.32558139534884,0,0,0,113.953488372093,0,465.116279069767,511.627906976744,34.8837209302326,0,0,0,0,0,104.651162790698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10275921.3044486,2454176.95348837,9750900.20930232,24109365.372093,1296163.16491372,25405528.5370067,-7821744.35096023,96.0131578947368
2,0,0,0,0,0,500000,0,0,0,0,0,36,3,251508,6,3.38,2.12,0,1.26,0,2.23,2.12,0,0.11,0,1.15,0,0,1.15,0,2.38,2.12,0,0.26,0,2.23,2.12,0,0.11,0,0.15,0,0,0.15,0,18.4545454545455,2,460.504201680672,210084.033613445,210084.033613445,0,0,0,0,0,0,210084.033613445,0,0,0,0,0,232394.957983193,751806.722689076,0,0,0,0,0,1575630.25210084,1989075.6302521,41892.9677134012,2030968.5979655,0,647058.823529412,294117.647058824,941176.470588235,3806026.8907563,0,0,3806026.8907563,5346510.21141088,65908.0222716644,71294.0708771429,137202.093148807,13932.3529411765,0,0,0,0,13932.3529411765,20982563.0252101,0,20982563.0252101,0,0,0,0,0,0,21.0084033613445,21.0084033613445,0,0,0,0,0,0,28.1512605042017,10.9243697478992,17.2268907563025,0,0,0,150.840336134454,0,178.991596638655,0,0,0,0,0,0,0,100,0,0.840336134453782,26.890756302521,0,0,0,0,0,0,21.0084033613445,0,0,29.8319327731092,0,0,0,0,0.420168067226891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4590287.80743452,15636052.8137992,15930170.460858,8858419.45510836,1078378.56373704,9936798.0188454,11045765.0063647,42
2,0,0,0,0,0,60000,0,0,0,0,913000,36,2,251508,6,0.99,0.23,0.76,0,0,0.99,0.23,0.76,0,0,0,0,0,0,0,0.99,0.23,0.76,0,0,0.99,0.23,0.76,0,0,0,0,0,0,0,23.3333333333333,2,227.272727272727,982828.282828283,60606.0606060606,922222.222222222,0,0,0,0,0,60606.0606060606,0,0,0,0,922222.222222222,1300303.03030303,383181.818181818,0,0,0,27272.7272727273,0,646464.646464646,785925.925925926,118989.261031366,904915.186957292,66666.6666666667,242892.929292929,0,242892.929292929,4549465.65656566,0,0,4549465.65656566,4563140.35867446,107312.145668995,85535.3728935859,192847.518562581,3571.71717171717,0,0,0,0,3571.71717171717,5357575.75757576,0,5357575.75757576,0,0,0,0,0,0,6.06060606060606,6.06060606060606,0,0,0,0,2222.22222222222,2222.22222222222,89.8989898989899,37.3737373737374,52.5252525252525,0,0,0,146.464646464646,0,236.363636363636,0,0,0,0,0,0,0,48.4848484848485,0,4.04040404040404,64.6464646464647,16.1616161616162,0,0,0,0,9.09090909090909,80.8080808080808,0,0,12.1212121212121,0,0,0,0,1.01010101010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4985206.10442117,794435.398901294,821708.126174022,9112606.01524012,435740.44785551,9548346.46309563,-4190770.70551987,55.2666666666667
